stage,candidate,reference,horizon,target_scope,postprocess,origin,mse_gain,mae_gain
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1440,-2.441571100182202e-05,-0.003235805054073793
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1452,0.0006011326887917295,0.005658540012574312
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1464,0.002710323283759907,0.005901729206199538
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1476,0.0036428272304627274,0.011988488968159853
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1488,0.0008595394000683785,0.00446292790593902
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1500,0.002940631315944283,0.016899947295586186
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1512,-0.00300666588953928,-0.004668264138748457
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1524,-0.0040822662867047626,-0.005886260177860045
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1536,-5.799137116816738e-05,-0.00024091254677506788
DEV_EVAL,OD_LONG,O_LONG_DUP,6,path_1_to_H,raw,1548,0.002090710116949169,0.006976498310616277
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1392,0.0009813921449001147,0.004896283015516584
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1404,-0.0002817557788345807,-0.0023136183142644347
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1416,7.043841377826265e-05,0.0015511225443463064
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1428,-0.00017768116009880293,-0.0008414036725682497
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1440,0.00030103067549592545,0.0026156227137602173
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1452,0.00038345262026082914,-0.0002694747874488831
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1464,0.007484457866661862,0.016652828828064552
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1476,0.010269574157522278,0.02487687020659802
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1488,0.004164251725839124,0.02064238937365571
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1500,0.0054040276452085294,0.024569129444107513
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1512,-0.0056746430501084105,-0.014877741565831321
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1524,-0.0036637519746545084,-0.011357103363599644
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1536,-1.1403951393490183e-05,-0.00048432087477550203
DEV_EVAL,OD_LONG,O_LONG_DUP,9,terminal_H,raw,1548,-0.0008503305200100123,-0.0027073821423427907
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1392,-0.0002580234206732546,-0.004005395545865573
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1404,0.0007394151022588098,0.005273533919828249
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1416,-2.684016693316126e-06,0.0001979754365088778
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1428,0.00015300603486686858,0.0024813559543230244
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1440,3.051190568109931e-05,-0.0020362335361778835
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1452,0.0005392205566102694,0.004413717493423214
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1464,0.003973529799525048,0.008746430547727464
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1476,0.005430352385995784,0.015428023496702165
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1488,0.0017026506317888953,0.009267884803958458
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1500,0.0035364367496877056,0.018866056484740684
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1512,-0.004149370302475873,-0.007407053851287838
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1524,-0.0038245944432739347,-0.0074059258703929425
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1536,-5.1959509302248936e-06,-0.00033327301402798345
DEV_EVAL,OD_LONG,O_LONG_DUP,9,path_1_to_H,raw,1548,0.0014868495164381112,0.005036582701684017
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1392,0.0004829363597069622,0.004455102401120729
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1404,0.00019122547074434476,-0.0010299666399050725
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1416,0.00039592875440141805,0.002590851790434005
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1428,0.00028233939068940785,0.0012499830085372368
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1440,0.0007380292734360563,0.004381309441361794
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1452,2.4705971135731518e-05,-0.0011631638229349479
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1464,0.005653629351159671,0.010820192932098193
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1476,0.008098442037544541,0.019472158582212178
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1488,0.005949046717908507,0.022727569058576088
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1500,0.006438976646638224,0.026053223992168747
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1512,-0.003026802741466714,-0.009515612514363574
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1524,-0.007859299035106437,-0.01699955911626962
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1536,0.00011525387660163261,-0.0005645867121385446
DEV_EVAL,OD_LONG,O_LONG_DUP,12,terminal_H,raw,1548,-0.0010774774676400442,-0.0035630230928702907
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1392,-5.493660711886563e-05,-0.0015741864312604297
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1404,0.0005879213144104267,0.003607756855714833
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1416,4.293711717318233e-05,0.0006835951055409271
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1428,0.00016324068991875135,0.0021550100370778566
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1440,0.00022942543713663134,-0.0002113142511655712
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1452,0.0003962045486474351,0.0029832944543932453
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1464,0.004621281054492803,0.010059381482428482
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1476,0.006679998966791413,0.017713394953992302
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1488,0.0026099455445351125,0.012613159295280093
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1500,0.004287035620949911,0.02103144269061553
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1512,-0.003989238619241845,-0.008278307904862657
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1524,-0.004543236981455039,-0.009375091056748872
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1536,0.00012516920315998008,0.0003301293941994573
DEV_EVAL,OD_LONG,O_LONG_DUP,12,path_1_to_H,raw,1548,0.0009321030209118438,0.002933749911575314
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1392,0.005947707758354216,0.020148985705221136
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1404,0.0014074582134902768,0.0057234547830024565
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1416,0.003060599526809376,0.02410578296004737
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1428,0.0009352264800838397,0.005711678901904024
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1440,0.002343873248047772,0.01865511120795805
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1452,0.0015284430925060573,0.0058390119636048754
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1464,0.008109920960383276,0.02835715814026625
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1476,-0.003615461405670697,-0.03313623727051483
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1488,0.004779905420540808,0.02564571137626488
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1500,0.001699578391918881,-0.002598132776204987
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1512,-0.0033962203581294767,-0.009760808992924488
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1524,0.0021481391648455494,0.001778253765565321
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1536,0.007546824792640023,0.026131888026768513
DEV_EVAL,OD_LONG,S,3,terminal_H,raw,1548,0.0076309563572222894,0.02087211017359288
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1392,0.0067325291711555135,0.017489781342367276
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1404,0.001262876072094987,0.00630332120502857
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1416,0.002783377725828588,0.01828251041288267
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1428,0.0011681716110705073,0.005847501042917146
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1440,0.0022856953924441136,0.014972663970629279
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1452,0.0024873036096910582,0.007906544462692424
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1464,0.005389919476963042,0.02001961280526446
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1476,-0.0017542713412402483,-0.024153196287506496
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1488,0.0051717747140304,0.024443002924492755
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1500,0.0024396084018609744,-0.0016502836414471849
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1512,0.00040063591636958144,0.0012098128384020394
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1524,0.0030838011944545785,0.004594761202998323
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1536,0.00536680422240837,0.016863167102934302
DEV_EVAL,OD_LONG,S,3,path_1_to_H,raw,1548,0.006827429641098861,0.015082277428588997
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1392,0.0076423577470047035,0.03005564928516871
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1404,0.0007757112725114836,0.00833934241534832
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1416,0.0051123133417914695,0.030556064455356288
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1428,0.0011650067577128856,0.008510322665284356
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1440,0.003889145985121356,0.02677961502897425
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1452,0.000981676793055373,0.00650145010910616
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1464,0.016263086215602445,0.043858123385973086
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1476,-0.004212147416800511,-0.022579832046024494
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1488,0.008083164297656289,0.044013293465437135
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1500,0.0012244278260722192,0.003451608691159189
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1512,-0.003096231611905467,-0.01020764184730574
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1524,-0.0002869968468210163,-0.0011372714648282534
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1536,0.004226609862558229,0.016489998827792497
DEV_EVAL,OD_LONG,S,6,terminal_H,raw,1548,0.009109468483796295,0.02534092396832425
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1392,0.006942678038294203,0.02289975699097619
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1404,0.0009987774386625214,0.006079683149206324
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1416,0.0035277305983551946,0.02271094126609809
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1428,0.0012038889855231485,0.00674848266544365
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1440,0.002559477387465453,0.018733215220348005
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1452,0.001741228161534645,0.006444306502548131
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1464,0.010665568029422949,0.032050010741412026
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1476,-0.0025954020295762483,-0.0251185395446101
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1488,0.006301100226225418,0.03301082951799543
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1500,0.0017018108009002459,-0.0008087369436983521
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1512,-0.0017444498419327968,-0.004021283280564744
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1524,0.0007795979067764144,-0.0007683314671850628
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1536,0.005806559569285394,0.019880020009811143
DEV_EVAL,OD_LONG,S,6,path_1_to_H,raw,1548,0.0075614794383986154,0.01917007895153599
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1392,0.0070512505982658754,0.02825994920792636
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1404,0.00486986754484697,0.03152853735901335
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1416,0.005473857527971144,0.028750428491621287
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1428,0.004877807511791881,0.0332391493715995
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1440,0.0029491920563481985,0.024081715243217474
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1452,0.006387471831246578,0.035825508616890094
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1464,0.01867805415295558,0.04997803242260738
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1476,-0.0016865781811294007,0.0013627982208765988
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1488,0.0077954300405142524,0.039016497148669047
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1500,0.011080539915266129,0.046802639395989575
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1512,-0.004607993894113177,-0.011111954059488912
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1524,0.0023550960768124905,0.006454142983211171
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1536,0.0026495448401679935,0.008565817896300268
DEV_EVAL,OD_LONG,S,9,terminal_H,raw,1548,0.007714140375132036,0.022784995756660847
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1392,0.007033273963683632,0.025120099005330982
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1404,0.0017085825804301453,0.011801625444451508
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1416,0.004668217658346244,0.026457639784648025
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1428,0.0017701278392690742,0.011967698941903254
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1440,0.0032337861179331444,0.02206790030644764
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1452,0.0024158825085916114,0.012410681869470164
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1464,0.012859581080566567,0.03720125221081947
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1476,-0.002918829713339711,-0.020428912763115575
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1488,0.007021030070349814,0.036033560390941306
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1500,0.0034726518442148055,0.010531657913695569
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1512,-0.0014496310985288733,-0.0034416976992954346
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1524,0.000893507996365288,0.00020925458255203347
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1536,0.005557615786861569,0.019372827591757017
DEV_EVAL,OD_LONG,S,9,path_1_to_H,raw,1548,0.007315736862342865,0.020739609103271963
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1392,0.000667603236020377,0.00726782297708108
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1404,0.008710063354043413,0.05017293130252258
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1416,0.002469343896314648,0.013956387666729636
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1428,0.008223556536341423,0.051075828589265536
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1440,0.005442631695109079,0.01658384056343543
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1452,0.01290877868904986,0.06154113615252504
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1464,0.016773027105076055,0.041429260319350514
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1476,0.0054260963165782055,0.028559479211262687
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1488,0.009203651277762619,0.024813400873066622
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1500,0.016312883974832156,0.06701743743958974
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1512,0.010721662915611295,0.018969404391471843
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1524,0.012046478837249151,0.02911923739351133
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1536,-0.0030314307916692335,-0.009746286486471037
DEV_EVAL,OD_LONG,S,12,terminal_H,raw,1548,0.01199765451229316,0.04083315062419935
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1392,0.005698308248321016,0.021704417115387682
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1404,0.003036638487297387,0.02001877421952774
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1416,0.004055822377916413,0.023361016773423816
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1428,0.0031043633233864476,0.020046264513322736
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1440,0.003776137045111552,0.021435221026841398
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1452,0.004672100846133879,0.023360156644625225
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1464,0.014349039562262798,0.03935232168880878
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1476,-0.0012547882123310425,-0.009895218229413647
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1488,0.007668831252368249,0.03498573846870273
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1500,0.006500682672644215,0.023894718164109645
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1512,0.0008790687885719657,0.000780651714785058
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1524,0.00304089498724838,0.006768568518379283
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1536,0.006333880854195636,0.020073539389927827
DEV_EVAL,OD_LONG,S,12,path_1_to_H,raw,1548,0.007934426984666466,0.023900390409236045
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1392,0.006628104788048789,0.027584404614171356
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1404,0.0004074548726499073,-0.0013009157955875927
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1416,0.0029975223419085786,0.02419965831754714
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1428,0.0010955364360798767,0.0027941040364900444
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1440,0.0024782271038977445,0.022714927095335274
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1452,0.0008750257940700063,-0.0002570748837950811
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1464,0.00837090614681391,0.02878369935936744
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1476,-0.005704075564039458,-0.04013188955859872
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1488,0.004798770089752121,0.03106925192779153
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1500,-0.00046008424981682167,-0.014942779893830886
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1512,-0.000566251482706584,-0.005778297392085071
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1524,0.0019812899057604872,0.0026927223424408372
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1536,0.007718830056801278,0.028327151758417997
DEV_EVAL,O_LONG,S,3,terminal_H,clip_0_1,1548,0.005413727666238604,0.014650549750905255
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1392,0.007040115319333908,0.022308532747250576
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1404,0.0007051626162874058,0.0006368969437455455
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1416,0.002725725600140961,0.017102827756947468
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1428,0.0011660719217951557,0.003818783643073865
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1440,0.002121818666525615,0.015926624626905916
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1452,0.0017439527278826862,0.0017006358998651557
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1464,0.0058380785863062735,0.02079481216150852
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1476,-0.003005334567628994,-0.02887716693410326
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1488,0.004987277659562135,0.028746529248900185
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1500,0.0011524741928357891,-0.010453913651480965
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1512,0.0011338647422164587,0.0016703718018903876
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1524,0.002373661845219937,0.003056046871198895
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1536,0.005308590692865113,0.017571671072636984
DEV_EVAL,O_LONG,S,3,path_1_to_H,clip_0_1,1548,0.005405352713458247,0.011324156064601146
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1392,0.007961375358910233,0.036238452144090175
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1404,-0.0015948646114035806,-0.005760487658771435
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1416,0.005073251177839048,0.03179594487669617
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1428,0.0004064846735512043,0.0025969370796342017
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1440,0.004034505944951017,0.031936285122566035
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1452,0.0006462307362350903,0.0018186956662009173
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1464,0.009654362619850008,0.029103519725850915
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1476,-0.011592902756779877,-0.046603885574663724
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1488,0.005901608621405598,0.025982835252221934
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1500,-0.004722870120123641,-0.02693321962148049
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1512,0.003866424074540129,0.0018067764156196355
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1524,0.0030428131621421414,0.007825056297427824
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1536,0.004318886090412108,0.01599506947867741
DEV_EVAL,O_LONG,S,6,terminal_H,clip_0_1,1548,0.00695254089827599,0.016482586462674923
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1392,0.007214806199075788,0.027585865833285195
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1404,-2.898208693531836e-05,-0.00152566573059054
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1416,0.00347349408864112,0.022763348719835368
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1428,0.000968197926994966,0.0034266756955764173
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1440,0.002618694282068379,0.022071338384584284
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1452,0.0011398288342605442,0.0008127979476513794
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1464,0.007975958268458129,0.02624458753312046
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1476,-0.006236803051336961,-0.03706721175986438
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1488,0.005415745420484988,0.028262336945908698
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1500,-0.0012391291254401676,-0.01772482495857869
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1512,0.001336847492329157,0.000772095316695243
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1524,0.004837556420476516,0.005142989088404851
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1536,0.005866666811761158,0.02016539198937018
DEV_EVAL,O_LONG,S,6,path_1_to_H,clip_0_1,1548,0.005463109184718611,0.012182269928920979
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1392,0.006068901833930297,0.023391121308565098
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1404,0.005162926556808251,0.033924941246442686
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1416,0.005406664206633089,0.027224171163579263
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1428,0.005056157834296984,0.034080968508724205
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1440,0.0026321523106234406,0.021392400519557882
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1452,0.006043855201387365,0.03617722033568629
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1464,0.011141835857255438,0.03312199205334598
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1476,-0.011904582615897842,-0.023372576368443372
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1488,0.0035904037386677067,0.018186528182121454
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1500,0.0056636325892199645,0.022222170235574726
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1512,0.0011049253426625456,0.0039088486206276495
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1524,0.006075923156361083,0.017933367122370994
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1536,0.002655564122323016,0.009035997861924924
DEV_EVAL,O_LONG,S,9,terminal_H,clip_0_1,1548,0.008562385663181673,0.02551001745060474
DEV_EVAL,O_LONG,S,9,path_1_to_H,clip_0_1,1392,0.0072854958152007475,0.029144917380314033
DEV_EVAL,O_LONG,S,9,path_1_to_H,clip_0_1,1404,0.0009832449255766482,0.006588656748691082
DEV_EVAL,O_LONG,S,9,path_1_to_H,clip_0_1,1416,0.004690146797781399,0.026359177987500038
DEV_EVAL,O_LONG,S,9,path_1_to_H,clip_0_1,1428,0.0016277549062710046,0.009550763146775701
DEV_EVAL,O_LONG,S,9,path_1_to_H,clip_0_1,1440,0.0032264168503203577,0.024181030175077382
