phase,dataset,series,K,scope,model_A,model_B,panel_start,independent_width,width_reduction,active_ambiguous_windows,components,mixed_sign_components,independent_bounds_provably_exact
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,6906,0.0141930437288505,0.0023120590721891,15,1,1,False
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,6906,0.060327354311805,0.0005518056844951,15,1,1,False
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0510001744380824,0.00145674206641,15,1,1,False
initial,beijing,Huairou,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Huairou,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Nongzhanguan,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Shunyi,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Tiantan,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Wanliu,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,full_station,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,full_station,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,full_station,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,6570,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,6738,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,6738,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,6906,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,6906,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,7074,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,7074,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,7242,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,7242,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,7410,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,7410,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,7578,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,7578,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,7746,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,7746,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,7914,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,7914,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,8082,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,8082,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,8250,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,8250,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,8418,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,8418,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,logistic,8586,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,constant,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,beijing,Wanshouxigong,72,fixed_panel,logistic,hist_gradient_boosting,8586,0.0,0.0,0,0,0,True
initial,household,household,60,full_station,constant,logistic,86400,0.0,0.0,0,0,0,True
initial,household,household,60,full_station,constant,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,60,full_station,logistic,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,logistic,86400,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,logistic,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,logistic,96480,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,hist_gradient_boosting,96480,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,logistic,hist_gradient_boosting,96480,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,logistic,106560,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,hist_gradient_boosting,106560,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,logistic,hist_gradient_boosting,106560,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,logistic,116640,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,hist_gradient_boosting,116640,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,logistic,hist_gradient_boosting,116640,0.0,0.0,0,0,0,True
