phase,dataset,series,K,scope,mask,origin_start,model_A,model_B,endpoint,Gamma,core_size,size_lower_bound,kind,window_indices
AP0,beijing,Shunyi,24,fixed_panel,natural,8418,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,fixed_panel,natural,8418,logistic,hist_gradient_boosting,upper,2.0122792321330962e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,fixed_panel,natural,8586,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,fixed_panel,natural,8586,constant,logistic,upper,7.105861038469996e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,fixed_panel,natural,8586,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,fixed_panel,natural,8586,constant,hist_gradient_boosting,upper,1.0564465968698755e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,fixed_panel,natural,8586,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,fixed_panel,natural,8586,logistic,hist_gradient_boosting,upper,7.042977312465837e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,full_station,natural,6570,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,full_station,natural,6570,constant,logistic,upper,1.0525608162836877e-13,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,full_station,natural,6570,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,full_station,natural,6570,constant,hist_gradient_boosting,upper,1.654024139874366e-13,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,24,full_station,natural,6570,logistic,hist_gradient_boosting,lower,0.3079492564330608,2,2,BINARY_IMPLICATION,1359;1349
AP0,beijing,Shunyi,24,full_station,natural,6570,logistic,hist_gradient_boosting,upper,0.3079492564336923,2,2,BINARY_IMPLICATION,1348;1359
AP0,beijing,Shunyi,72,fixed_panel,natural,6570,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6570,constant,logistic,upper,1.776018026221349e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6570,constant,hist_gradient_boosting,lower,9.254749744336266e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6570,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6570,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6570,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6738,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6738,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6738,constant,hist_gradient_boosting,lower,1.6826817716975029e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6738,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6738,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6738,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6906,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6906,constant,logistic,upper,2.692290834716005e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6906,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6906,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6906,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,6906,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7074,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7074,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7074,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7074,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7074,logistic,hist_gradient_boosting,lower,1.3461454173580025e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7074,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7242,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7242,constant,logistic,upper,8.83407930141189e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7242,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7242,constant,hist_gradient_boosting,upper,3.575698764857194e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7242,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7242,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7410,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7410,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7410,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7410,constant,hist_gradient_boosting,upper,1.0096090630185017e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7410,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7410,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7578,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7578,constant,logistic,upper,8.83407930141189e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7578,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7578,constant,hist_gradient_boosting,upper,5.04804531509251e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7578,logistic,hist_gradient_boosting,lower,5.04804531509251e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7578,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7746,constant,logistic,lower,8.413408858487514e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7746,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7746,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7746,constant,hist_gradient_boosting,upper,2.6081567461311295e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7746,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7746,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7914,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7914,constant,logistic,upper,1.3461454173580025e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7914,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7914,constant,hist_gradient_boosting,upper,2.019218126037004e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7914,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,7914,logistic,hist_gradient_boosting,upper,6.730727086790013e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8082,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8082,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8082,constant,hist_gradient_boosting,lower,3.533631720564756e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8082,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8082,logistic,hist_gradient_boosting,lower,1.6826817716975029e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8082,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8250,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8250,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8250,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8250,constant,hist_gradient_boosting,upper,8.83407930141189e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8250,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8250,logistic,hist_gradient_boosting,upper,2.2295533474991917e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8418,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8418,constant,logistic,upper,2.019218126037004e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8418,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8418,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8418,logistic,hist_gradient_boosting,lower,2.019218126037004e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8418,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8586,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8586,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8586,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8586,constant,hist_gradient_boosting,upper,9.254749744336266e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8586,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,fixed_panel,natural,8586,logistic,hist_gradient_boosting,upper,8.413408858487514e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,full_station,natural,6570,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,full_station,natural,6570,constant,logistic,upper,1.4703516182379417e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,full_station,natural,6570,constant,hist_gradient_boosting,lower,1.837939522797427e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,full_station,natural,6570,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,full_station,natural,6570,logistic,hist_gradient_boosting,lower,2.2055274273569122e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Shunyi,72,full_station,natural,6570,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6570,constant,logistic,lower,7.168744764474155e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6570,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6570,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6570,constant,hist_gradient_boosting,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6570,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6570,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6738,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6738,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6738,constant,hist_gradient_boosting,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6738,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6738,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6738,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6906,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6906,constant,logistic,upper,2.0122792321330962e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6906,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6906,constant,hist_gradient_boosting,upper,8.049116928532385e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6906,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,6906,logistic,hist_gradient_boosting,upper,8.049116928532385e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7074,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7074,constant,logistic,upper,1.4085954624931674e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7074,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7074,constant,hist_gradient_boosting,upper,7.042977312465837e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7074,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7074,logistic,hist_gradient_boosting,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7242,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7242,constant,logistic,upper,1.776465259617499e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7242,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7242,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7242,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7242,logistic,hist_gradient_boosting,upper,7.042977312465837e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7410,constant,logistic,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7410,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7410,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7410,constant,hist_gradient_boosting,upper,8.049116928532385e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7410,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7410,logistic,hist_gradient_boosting,upper,1.7607443281164592e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7578,constant,logistic,lower,7.042977312465837e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7578,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7578,constant,hist_gradient_boosting,lower,7.042977312465837e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7578,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7578,logistic,hist_gradient_boosting,lower,4.5276282722994665e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7578,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7746,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7746,constant,logistic,upper,8.049116928532385e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7746,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7746,constant,hist_gradient_boosting,upper,3.5214886562329184e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7746,logistic,hist_gradient_boosting,lower,6.036837696399289e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7746,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7914,constant,logistic,lower,2.892651396191326e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7914,constant,logistic,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,7914,constant,hist_gradient_boosting,lower,0.5392937806879254,2,2,BINARY_IMPLICATION,4;9
AP0,beijing,Tiantan,24,fixed_panel,natural,7914,constant,hist_gradient_boosting,upper,0.5392937806879294,2,2,BINARY_IMPLICATION,9;5
AP0,beijing,Tiantan,24,fixed_panel,natural,7914,logistic,hist_gradient_boosting,lower,0.0545547801956667,2,2,BINARY_IMPLICATION,16;5
AP0,beijing,Tiantan,24,fixed_panel,natural,7914,logistic,hist_gradient_boosting,upper,0.0545547801956629,2,2,BINARY_IMPLICATION,4;16
AP0,beijing,Tiantan,24,fixed_panel,natural,8082,constant,logistic,lower,6.036837696399289e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8082,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8082,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8082,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8082,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8082,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8250,constant,logistic,lower,5.030698080332741e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8250,constant,logistic,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8250,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8250,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8250,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8250,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8418,constant,logistic,lower,2.112893193739751e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8418,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8418,constant,hist_gradient_boosting,lower,1.2073675392798576e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8418,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8418,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8418,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8586,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8586,constant,logistic,upper,2.8171909249863347e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8586,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8586,constant,hist_gradient_boosting,upper,2.2135071553464062e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8586,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,fixed_panel,natural,8586,logistic,hist_gradient_boosting,upper,3.5214886562329184e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,full_station,natural,6570,constant,logistic,lower,6.916828221292803e-13,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,full_station,natural,6570,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,24,full_station,natural,6570,constant,hist_gradient_boosting,lower,0.5392937806872763,2,2,BINARY_IMPLICATION,1348;1353
AP0,beijing,Tiantan,24,full_station,natural,6570,constant,hist_gradient_boosting,upper,0.5392937806887499,2,2,BINARY_IMPLICATION,1353;1349
AP0,beijing,Tiantan,24,full_station,natural,6570,logistic,hist_gradient_boosting,lower,0.054554780196063,2,2,BINARY_IMPLICATION,1360;1349
AP0,beijing,Tiantan,24,full_station,natural,6570,logistic,hist_gradient_boosting,upper,0.0545547801953263,2,2,BINARY_IMPLICATION,1348;1360
AP0,beijing,Tiantan,72,fixed_panel,natural,6570,constant,logistic,lower,1.7773326213554874e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6570,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6570,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6570,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6570,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6570,logistic,hist_gradient_boosting,upper,4.038436252074007e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6738,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6738,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6738,constant,hist_gradient_boosting,lower,3.7018998977345056e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6738,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6738,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6738,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6906,constant,logistic,lower,1.766815860282378e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6906,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6906,constant,hist_gradient_boosting,lower,1.8509499488672528e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6906,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6906,logistic,hist_gradient_boosting,lower,8.413408858487514e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,6906,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,7074,constant,logistic,lower,3.533631720564756e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Tiantan,72,fixed_panel,natural,7074,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
