dataset,K,scope,mask,series,origin_start,pair_prepare,pair_solve,joint,pair_total
beijing,24,origin_week,natural,Dongsi,9936,0.0001422000059392,4.159999662078917e-05,0.00033039999834720606,0.00018380000255998916
beijing,24,origin_week,natural,Dongsi,10104,0.0003630999999586,0.0161625999899115,0.0005544999876291,0.0165256999898701
beijing,24,origin_week,natural,Dongsi,10272,0.0002456000074744,0.00021149999520268418,0.0004473999870241,0.0004571000026770842
beijing,24,origin_week,natural,Dongsi,10440,2.3600005079060796e-05,4.9000009312294424e-05,0.0005703999777324,7.260001439135522e-05
beijing,24,origin_week,natural,Dongsi,10608,1.6000005416572094e-05,3.860000288113952e-05,0.000297799997497295,5.460000829771161e-05
beijing,24,origin_week,natural,Dongsi,10776,0.0002511999919079,0.004782400006661128,0.0003507000074022,0.005033599998569028
beijing,24,origin_week,natural,Dongsi,10944,8.959999831859022e-05,0.00021789998572778726,0.0008800999930826,0.0003074999840463775
beijing,24,origin_week,natural,Dongsi,11112,2.36999912885949e-05,3.919999289792031e-05,0.0003167999966535691,6.289998418651521e-05
beijing,24,origin_week,natural,Dongsi,11280,1.4800010831095278e-05,3.6900004488416016e-05,0.0002829000004566298,5.1700015319511294e-05
beijing,24,origin_week,natural,Dongsi,11448,0.0002997999981744,0.0135680000093997,0.0005817000055685,0.0138678000075741
beijing,24,origin_week,natural,Dongsi,11616,2.920000406447798e-05,4.6999994083307683e-05,0.0004190000036032293,7.619999814778566e-05
beijing,24,origin_week,natural,Dongsi,11784,1.650000922381878e-05,3.649998689070344e-05,0.00028880001627832317,5.299999611452222e-05
beijing,24,origin_week,natural,Dongsi,11952,1.8499995348975062e-05,3.619999915827066e-05,0.00027490001230033974,5.469999450724572e-05
beijing,24,origin_week,natural,Dongsi,12120,2.0400009816512465e-05,3.5599994589574635e-05,0.00031529998523179074,5.60000044060871e-05
beijing,24,origin_week,natural,Dongsi,12288,1.5199999324977398e-05,4.530001024249941e-05,0.00031270000908984797,6.050000956747681e-05
beijing,24,origin_week,natural,Dongsi,12456,1.3900003978051244e-05,3.74000082956627e-05,0.00032210002245831073,5.1300012273713946e-05
beijing,24,origin_week,natural,Dongsi,12624,2.039999526459724e-05,3.849998756777495e-05,0.0004251999926053786,5.889998283237219e-05
beijing,24,origin_week,natural,Dongsi,12792,1.5900004655122757e-05,4.7799985622987144e-05,0.0003779000107896008,6.369999027810991e-05
beijing,24,origin_week,natural,Dongsi,12960,2.1400002879090607e-05,3.7300007534213364e-05,0.0003539999888743357,5.870001041330397e-05
beijing,24,origin_week,natural,Dongsi,13128,1.3600001693703234e-05,3.6699988413602114e-05,0.00031840002338859167,5.029999010730535e-05
beijing,24,origin_week,natural,Dongsi,13296,2.300000051036477e-05,3.640001523308456e-05,0.0002963000151794205,5.940001574344933e-05
beijing,24,origin_week,natural,Dongsi,13464,1.3600001693703234e-05,5.220000457484275e-05,0.00039650000690007094,6.580000626854599e-05
beijing,24,origin_week,natural,Dongsi,13632,1.679999695625156e-05,6.910000229254365e-05,0.000416299983044,8.589999924879521e-05
beijing,24,origin_week,natural,Dongsi,13800,1.649999467190355e-05,4.50000079581514e-05,0.00038159999530746073,6.150000263005495e-05
beijing,24,origin_week,natural,Dongsi,13968,1.4299992471933363e-05,3.54999938281253e-05,0.00028929999098181725,4.979998630005866e-05
beijing,24,origin_week,natural,Dongsi,14136,1.4999997802078724e-05,3.479998849797994e-05,0.0002758000046014786,4.979998630005866e-05
beijing,24,origin_week,natural,Dongsi,14304,1.449999399483204e-05,3.619999915827066e-05,0.00031369998760052346,5.0699993153102696e-05
beijing,24,origin_week,natural,Dongsi,14472,1.4699995517730711e-05,3.500000457279384e-05,0.00027630000840865365,4.9700000090524554e-05
beijing,24,origin_week,natural,Dongsi,14640,1.470001006964594e-05,4.5599997974932194e-05,0.00035430000571059995,6.0300008044578135e-05
beijing,24,origin_week,natural,Dongsi,14808,2.2599997464567423e-05,3.7999998312443495e-05,0.0004282000008968,6.059999577701092e-05
beijing,24,origin_week,natural,Dongsi,14976,0.0004170999891357,7.09999876562506e-05,0.000305700013996035,0.0004880999767919506
beijing,24,origin_week,natural,Dongsi,15144,1.8100006855092943e-05,3.7200021324679255e-05,0.0002916000084951202,5.53000281797722e-05
beijing,24,origin_week,natural,Dongsi,15312,1.4200006262399256e-05,4.600001557264477e-05,0.0003322999837109043,6.0200021835044026e-05
beijing,24,origin_week,natural,Dongsi,15480,1.410000550094992e-05,4.4899992644786835e-05,0.0002824999683070928,5.8999998145736754e-05
beijing,24,origin_week,natural,Dongsi,15648,1.5600002370774746e-05,6.219999340828508e-05,0.0003843000013147,7.779999577905983e-05
beijing,24,origin_week,natural,Dongsi,15816,1.9500002963468432e-05,5.490001058205962e-05,0.00033369999437119955,7.440001354552805e-05
beijing,24,origin_week,natural,Dongsi,15984,0.0002826999989338,5.4800009820610285e-05,0.0003223999956388,0.0003375000087544103
beijing,24,origin_week,natural,Dongsi,16152,0.0001954000035766,5.099999543745071e-05,0.0002754000015555894,0.0002463999990140507
beijing,24,origin_week,natural,Dongsi,16320,2.3200002033263445e-05,3.650000144261867e-05,0.00029279998852861655,5.970000347588211e-05
beijing,24,origin_week,natural,Dongsi,16488,0.0001923000090755,7.310000364668667e-05,0.0004027000104541,0.00026540001272218664
beijing,24,origin_week,natural,Dongsi,16656,0.0002543000009609,0.00643979999585997,0.0004215000080875,0.00669409999682087
beijing,24,origin_week,natural,Dongsi,16824,2.4199995095841587e-05,5.200000305194408e-05,0.0004630000039468,7.619999814778566e-05
beijing,24,origin_week,natural,Dongsi,16992,2.930000482592732e-05,5.7900004321709275e-05,0.0004439000040292,8.720000914763659e-05
beijing,24,origin_week,natural,Dongsi,17160,2.089999907184392e-05,4.020001506432891e-05,0.0003319999959784831,6.110001413617283e-05
beijing,24,origin_week,natural,Dongsi,17328,1.340000017080456e-05,3.470001684036106e-05,0.0002634999982547015,4.810001701116562e-05
beijing,24,origin_week,natural,Dongsi,17496,1.239999255631119e-05,3.199999628122896e-05,0.0001990000018849969,4.439998883754015e-05
beijing,24,origin_week,natural,Guanyuan,8760,2.95999925583601e-05,4.990001616533846e-05,0.0004193999920971,7.950000872369856e-05
beijing,24,origin_week,natural,Guanyuan,8928,2.699998731259257e-05,5.120001151226461e-05,0.0003601999924284064,7.819999882485718e-05
beijing,24,origin_week,natural,Guanyuan,9096,1.68999977177009e-05,4.0700004319660366e-05,0.0003185000095981,5.7600002037361264e-05
beijing,24,origin_week,natural,Guanyuan,9264,1.820000761654228e-05,4.610000178217888e-05,0.0003413000085855,6.430000939872116e-05
beijing,24,origin_week,natural,Guanyuan,9432,0.0003843000013148,0.0130190000054425,0.0004355999990365,0.0134033000067573
beijing,24,origin_week,natural,Guanyuan,9600,0.0002814000035868,0.004552600017632327,0.0003622000076573,0.004834000021219128
beijing,24,origin_week,natural,Guanyuan,9768,2.570000651758164e-05,5.429999146144838e-05,0.0004425000079208,7.999999797903001e-05
beijing,24,origin_week,natural,Guanyuan,9936,2.11000005947426e-05,4.069998976774514e-05,0.00035489999572730003,6.179999036248773e-05
beijing,24,origin_week,natural,Guanyuan,10104,0.0002812000020639,0.0117055000009712,0.0004351999959906,0.0119867000030351
beijing,24,origin_week,natural,Guanyuan,10272,0.0004859000036958,0.0153734000050462,0.0004569000011542,0.015859300008742
beijing,24,origin_week,natural,Guanyuan,10440,2.859999949578196e-05,5.2099989261478186e-05,0.00038979999953869847,8.069998875726014e-05
beijing,24,origin_week,natural,Guanyuan,10608,1.7400001524947584e-05,3.950000973418355e-05,0.00030689999402964697,5.6900011259131134e-05
beijing,24,origin_week,natural,Guanyuan,10776,1.6200006939470768e-05,4.5599997974932194e-05,0.0003721000102812,6.180000491440296e-05
beijing,24,origin_week,natural,Guanyuan,10944,1.4999997802078724e-05,4.81999886687845e-05,0.0003335000074001,6.319998647086322e-05
beijing,24,origin_week,natural,Guanyuan,11112,1.4399993233382702e-05,5.0099988584406674e-05,0.0003307000151834379,6.449998181778938e-05
beijing,24,origin_week,natural,Guanyuan,11280,1.4699995517730711e-05,3.7999983760528266e-05,0.00031679999665353936,5.269997927825898e-05
beijing,24,origin_week,natural,Guanyuan,11448,1.4200006262399256e-05,4.33000095654279e-05,0.0003605999954741,5.7500015827827156e-05
beijing,24,origin_week,natural,Guanyuan,11616,1.8699996871873736e-05,4.379998426884413e-05,0.0003134000144199657,6.249998114071786e-05
beijing,24,origin_week,natural,Guanyuan,11784,0.0004847999953199,0.0162035999965155,0.00042790001316439996,0.0166883999918354
beijing,24,origin_week,natural,Guanyuan,11952,2.4900000425986946e-05,3.940000897273421e-05,0.00033949998032755177,6.430000939872116e-05
beijing,24,origin_week,natural,Guanyuan,12120,0.0005046000005677,6.429999484680593e-05,0.0003279999946243597,0.0005688999954145059
beijing,24,origin_week,natural,Guanyuan,12288,2.11000005947426e-05,4.8300003982149065e-05,0.0003736000071511,6.940000457689166e-05
beijing,24,origin_week,natural,Guanyuan,12456,3.37999954354018e-05,4.05999890062958e-05,0.00032339998870152694,7.43999844416976e-05
beijing,24,origin_week,natural,Guanyuan,12624,0.0004268000047886,0.016811499997856902,0.000492799998028,0.017238300002645503
beijing,24,origin_week,natural,Guanyuan,12792,2.2999985958449543e-05,4.539999645203352e-05,0.0003877999988616,6.839998241048306e-05
beijing,24,origin_week,natural,Guanyuan,12960,3.160000778734684e-05,4.149999585933983e-05,0.00037829999928339997,7.310000364668667e-05
beijing,24,origin_week,natural,Guanyuan,13128,1.6900012269616127e-05,4.8299989430233836e-05,0.000303399996482685,6.520000169984996e-05
beijing,24,origin_week,natural,Guanyuan,13296,1.7800004570744932e-05,4.509999416768551e-05,0.0003448999923419,6.289999873843044e-05
beijing,24,origin_week,natural,Guanyuan,13464,1.890001294668764e-05,4.099999205209315e-05,0.0003315000067231008,5.990000499878079e-05
beijing,24,origin_week,natural,Guanyuan,13632,0.0003937000001315,6.740001845173538e-05,0.00036710000131259996,0.00046110001858323536
beijing,24,origin_week,natural,Guanyuan,13800,1.7699989257380366e-05,4.759998410008848e-05,0.0003684999828691,6.529997335746884e-05
beijing,24,origin_week,natural,Guanyuan,13968,2.149998908862472e-05,4.2100000428035855e-05,0.00031380000291387437,6.359998951666057e-05
beijing,24,origin_week,natural,Guanyuan,14136,1.4900011592544615e-05,6.500000017695129e-05,0.00033930000790852297,7.99000117694959e-05
beijing,24,origin_week,natural,Guanyuan,14304,1.7099999240599573e-05,4.769999941345304e-05,0.0003661000082501,6.479999865405262e-05
beijing,24,origin_week,natural,Guanyuan,14472,2.2099993657320734e-05,4.4899992644786835e-05,0.00033900000562410004,6.699998630210757e-05
beijing,24,origin_week,natural,Guanyuan,14640,0.0003897999995388,0.01103700000385274,0.0004230999766148,0.01142680000339154
beijing,24,origin_week,natural,Guanyuan,14808,3.689998993650079e-05,4.640000406652689e-05,0.00041269999928760003,8.329999400302768e-05
beijing,24,origin_week,natural,Guanyuan,14976,1.9500002963468432e-05,5.050000618211925e-05,0.00039529998321070003,7.000000914558768e-05
beijing,24,origin_week,natural,Guanyuan,15144,2.3499989765696228e-05,4.3099993490614e-05,0.0003471999953034,6.659998325631022e-05
beijing,24,origin_week,natural,Guanyuan,15312,1.930000144056976e-05,5.149999924469739e-05,0.00036610000825000003,7.080000068526715e-05
beijing,24,origin_week,natural,Guanyuan,15480,2.1899992134422064e-05,5.4800009820610285e-05,0.0003894000110447,7.670000195503235e-05
beijing,24,origin_week,natural,Guanyuan,15648,2.3999993572942916e-05,4.539998190011829e-05,0.0003428000054554683,6.93999754730612e-05
beijing,24,origin_week,natural,Guanyuan,15816,2.000000677071512e-05,4.84000047435984e-05,0.0003534000134095,6.840001151431352e-05
beijing,24,origin_week,natural,Guanyuan,15984,1.920000067912042e-05,4.979998630005866e-05,0.00033540000731571896,6.899998697917908e-05
beijing,24,origin_week,natural,Guanyuan,16152,2.2200008970685303e-05,4.669999179895967e-05,0.0003671000013126,6.890000076964498e-05
beijing,24,origin_week,natural,Guanyuan,16320,0.0003480000013951,0.0130135000072186,0.0004683999868574,0.0133615000086137
beijing,24,origin_week,natural,Guanyuan,16488,2.8800001018680632e-05,4.8900008550845087e-05,0.0004042000073239,7.770000956952572e-05
beijing,24,origin_week,natural,Guanyuan,16656,1.8300008377991617e-05,4.400001489557326e-05,0.0004121000092708,6.230002327356488e-05
beijing,24,origin_week,natural,Guanyuan,16824,1.969998993445188e-05,4.430000262800604e-05,0.0003958000161218,6.399999256245792e-05
beijing,24,origin_week,natural,Guanyuan,16992,1.720000000204891e-05,5.5800002883188426e-05,0.000363199986168,7.300000288523734e-05
beijing,24,origin_week,natural,Guanyuan,17160,1.7400001524947584e-05,4.619998799171299e-05,0.0004217999958199,6.359998951666057e-05
beijing,24,origin_week,natural,Guanyuan,17328,2.2800013539381325e-05,0.0001792999973985933,0.0009576000011291999,0.00020210001093797463
beijing,24,origin_week,natural,Guanyuan,17496,4.349999653641135e-05,5.0399990868754685e-05,0.00041829999827306373,9.389998740516603e-05
beijing,24,origin_week,natural,Gucheng,8760,2.520000271033496e-05,5.919999966863543e-05,0.0005485999863593,8.440000237897038e-05
beijing,24,origin_week,natural,Gucheng,8928,3.189999551977962e-05,6.600000779144466e-05,0.000556500002858,9.790000331122428e-05
beijing,24,origin_week,natural,Gucheng,9096,2.920000406447798e-05,4.5200009481050074e-05,0.0004008000105385,7.440001354552805e-05
beijing,24,origin_week,natural,Gucheng,9264,1.889999839477241e-05,4.2400002712383866e-05,0.0003326000005471736,6.130000110715628e-05
beijing,24,origin_week,natural,Gucheng,9432,2.979999408125877e-05,4.6900007873773575e-05,0.00048350001452479997,7.670000195503235e-05
beijing,24,origin_week,natural,Gucheng,9600,1.6399993910454214e-05,5.4899981478229165e-05,0.0004930000141028,7.129997538868338e-05
beijing,24,origin_week,natural,Gucheng,9768,6.910000229254365e-05,7.669998740311712e-05,0.0005915999936403999,0.00014579998969566077
beijing,24,origin_week,natural,Gucheng,9936,0.0003321000112919,0.00488519998907569,0.0004614000063155,0.00521730000036759
beijing,24,origin_week,natural,Gucheng,10104,0.0003148000105284,0.009007999993627804,0.0006462999881477,0.009322800004156204
beijing,24,origin_week,natural,Gucheng,10272,2.340000355616212e-05,4.609997267834842e-05,0.0003901000018231,6.949997623451054e-05
beijing,24,origin_week,natural,Gucheng,10440,2.929999027401209e-05,4.460000491235405e-05,0.0003722000110427,7.389999518636614e-05
beijing,24,origin_week,natural,Gucheng,10608,1.580000389367342e-05,4.2900006519630545e-05,0.0003394000086699,5.8700010413303965e-05
beijing,24,origin_week,natural,Gucheng,10776,1.6099991626106203e-05,6.640001083724201e-05,0.0004514999891397,8.250000246334821e-05
beijing,24,origin_week,natural,Gucheng,10944,0.0006286999996518,0.006924200002686058,0.0005540999845833,0.007552900002337858
beijing,24,origin_week,natural,Gucheng,11112,3.5299992305226624e-05,5.390000296756626e-05,0.0003743999986908,8.919999527279288e-05
beijing,24,origin_week,natural,Gucheng,11280,1.7800004570744932e-05,4.2100000428035855e-05,0.0003396000101928,5.990000499878079e-05
beijing,24,origin_week,natural,Gucheng,11448,0.0001542999962111,4.290000651963055e-05,0.0003945999924326,0.00019720000273073054
beijing,24,origin_week,natural,Gucheng,11616,1.5900004655122757e-05,5.320001218933612e-05,0.0004235999949741,6.910001684445888e-05
beijing,24,origin_week,natural,Gucheng,11784,2.149998908862472e-05,5.609999061562121e-05,0.0005584000027737,7.759997970424592e-05
beijing,24,origin_week,natural,Gucheng,11952,1.9500002963468432e-05,4.4599990360438824e-05,0.0003260000084991,6.409999332390726e-05
beijing,24,origin_week,natural,Gucheng,12120,0.0004646000015782,8.760001219343394e-05,0.0004030999989481,0.0005522000137716339
beijing,24,origin_week,natural,Gucheng,12288,1.9099999917671084e-05,4.430000262800604e-05,0.0004293999954823,6.340000254567713e-05
beijing,24,origin_week,natural,Gucheng,12456,2.1899992134422064e-05,6.609999400097877e-05,0.0004846000083489,8.799998613540083e-05
beijing,24,origin_week,natural,Gucheng,12624,1.6400008462369442e-05,4.5599983423016965e-05,0.0004037000035168478,6.199999188538641e-05
beijing,24,origin_week,natural,Gucheng,12792,0.0002487000019755,6.2700011767447e-05,0.0003391000209375,0.00031140001374294697
beijing,24,origin_week,natural,Gucheng,12960,2.859999949578196e-05,4.189999890513718e-05,0.000340900005539823,7.049999840091914e-05
beijing,24,origin_week,natural,Gucheng,13128,1.8600010662339628e-05,4.1100007365457714e-05,0.00032190000638354643,5.970001802779734e-05
beijing,24,origin_week,natural,Gucheng,13296,2.8299997211433947e-05,8.110000635497272e-05,0.0004686999891418,0.00010940000356640667
beijing,24,origin_week,natural,Gucheng,13464,1.679999695625156e-05,5.5100012104958296e-05,0.0007596000068586,7.190000906120986e-05
