phase,dataset,series,scope,mask,origin_start,time_start,quarter,cluster,K,L,model_A,model_B,N,support_records,missing_records,ambiguous_windows,independent_lower,independent_upper,pairwise_lower,pairwise_upper,joint_lower,joint_upper,joint_enclosure_lower,joint_enclosure_upper,numeric_method,Gamma_minus,Gamma_plus,W_ind,ambiguous_weight,lower_zero_margin,upper_zero_margin,mixed_components,implications,lp_variables,lp_constraints,pair_preprocess_seconds,pair_solve_seconds,pair_status,joint_seconds,independent_direction,pairwise_direction,joint_direction,independent_undirected,pairwise_new,joint_new,higher_order_new,category,truth_delta,truth_contained,locf_delta,locf_wrong,identified_delta,identified_wrong
AP1,beijing,Aotizhongxin,origin_week,natural,10272,2014-05-03 00:00:00,2014Q2,beijing_2014-05-03T00:00:00,24,3,constant,logistic,168,191,3,0,-0.0063788859609606,-0.0063788859609606,-0.006378885960980579,-0.0063788859609406005,-0.0063788859609606,-0.0063788859609606,-0.006378885961319884,-0.006378885960601316,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.0063788859609606,-0.0063788859609606,0,0,0,0,1.7099999240599573e-05,1.4399993233382702e-05,ANALYTIC,0.00015189999248832464,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10272,2014-05-03 00:00:00,2014Q2,beijing_2014-05-03T00:00:00,24,3,constant,hist_gradient_boosting,168,191,3,0,-0.02247007103379967,-0.02247007103379967,-0.02247007103381967,-0.022470071033779668,-0.02247007103379967,-0.02247007103379967,-0.022470071034158955,-0.022470071033440384,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.02247007103379967,-0.02247007103379967,0,0,0,0,1.7099999240599573e-05,1.379998866468668e-05,ANALYTIC,0.00010410000686533749,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10272,2014-05-03 00:00:00,2014Q2,beijing_2014-05-03T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,3,0,-0.016091185072839093,-0.016091185072839093,-0.016091185072859095,-0.016091185072819095,-0.01609118507283909,-0.01609118507283909,-0.016091185073198375,-0.016091185072479804,FLOAT_OUTWARD,5.828670879282072e-16,0.0,0.0,0.0,0.016091185072839093,-0.016091185072839093,0,0,0,0,1.7099999240599573e-05,1.3199998647905886e-05,ANALYTIC,9.68000094871968e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10440,2014-05-10 00:00:00,2014Q2,beijing_2014-05-10T00:00:00,24,3,constant,logistic,168,191,2,0,0.07324888774370306,0.07324888774370306,0.07324888774368306,0.07324888774372305,0.07324888774370306,0.07324888774370306,0.07324888774334377,0.07324888774406234,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-0.07324888774370306,0.07324888774370306,0,0,0,0,1.6900012269616127e-05,1.4599994756281376e-05,ANALYTIC,0.00015659999917261302,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10440,2014-05-10 00:00:00,2014Q2,beijing_2014-05-10T00:00:00,24,3,constant,hist_gradient_boosting,168,191,2,0,0.027493969162303816,0.027493969162303816,0.027493969162283822,0.027493969162323818,0.027493969162303806,0.027493969162303806,0.02749396916194452,0.02749396916266309,FLOAT_OUTWARD,0.0,1.7486012637846216e-15,0.0,0.0,-0.027493969162303816,0.027493969162303816,0,0,0,0,1.6900012269616127e-05,2.4900000425986946e-05,ANALYTIC,0.00014700001338496804,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10440,2014-05-10 00:00:00,2014Q2,beijing_2014-05-10T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,2,0,-0.045754918581399226,-0.045754918581399226,-0.045754918581419224,-0.04575491858137923,-0.045754918581399226,-0.045754918581399226,-0.04575491858175851,-0.045754918581039944,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.045754918581399226,-0.045754918581399226,0,0,0,0,1.6900012269616127e-05,2.4900000425986946e-05,ANALYTIC,0.0002007000002777204,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10608,2014-05-17 00:00:00,2014Q2,beijing_2014-05-17T00:00:00,24,3,constant,logistic,168,191,2,0,0.04726431608014524,0.04726431608014524,0.04726431608012524,0.047264316080165215,0.04726431608014553,0.04726431608014553,0.04726431607978625,0.04726431608050481,FLOAT_OUTWARD,4.8960835385969403e-14,0.0,0.0,0.0,-0.04726431608014524,0.04726431608014524,0,0,0,0,1.8000006093643606e-05,2.3900007363408804e-05,ANALYTIC,0.0001748000067891553,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10608,2014-05-17 00:00:00,2014Q2,beijing_2014-05-17T00:00:00,24,3,constant,hist_gradient_boosting,168,191,2,0,0.05188109950959393,0.05188109950959393,0.05188109950957393,0.05188109950961391,0.051881099509593805,0.051881099509593805,0.05188109950923452,0.05188109950995309,FLOAT_OUTWARD,0.0,2.098321516541546e-14,0.0,0.0,-0.05188109950959393,0.05188109950959393,0,0,0,0,1.8000006093643606e-05,1.440000778529793e-05,ANALYTIC,0.00011239999730605632,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10608,2014-05-17 00:00:00,2014Q2,beijing_2014-05-17T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,2,0,0.004616783429448696,0.004616783429448696,0.004616783429428697,0.004616783429468694,0.004616783429448702,0.004616783429448702,0.004616783429089418,0.004616783429807985,FLOAT_OUTWARD,8.743006318923108e-16,0.0,0.0,0.0,-0.004616783429448696,0.004616783429448696,0,0,0,0,1.8000006093643606e-05,1.379998866468668e-05,ANALYTIC,0.00010049999400507659,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,10776,2014-05-24 00:00:00,2014Q2,beijing_2014-05-24T00:00:00,24,3,constant,logistic,168,191,5,0,0.02428548091282053,0.02428548091282053,0.024285480912800538,0.02428548091284053,0.024285480912820546,0.024285480912820546,0.02428548091246126,0.024285480913179832,FLOAT_OUTWARD,2.914335439641036e-15,0.0,0.0,0.0,-0.02428548091282053,0.02428548091282053,0,0,0,0,1.589999010320753e-05,1.3600001693703234e-05,ANALYTIC,0.00011149999045301229,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
