stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
DEV_EVAL,FIXED_SEPARABLE,20260915,3,AVAILABLE,terminal_H,raw,3850,0.11185289821279472,0.06447451591466981
DEV_EVAL,FIXED_SEPARABLE,20260915,3,AVAILABLE,path_1_to_H,raw,11550,0.11110833626084565,0.06012406046163821
DEV_EVAL,FIXED_SEPARABLE,20260915,3,AVAILABLE,terminal_H,clip_0_1,3850,0.11165737353414193,0.06435573718638983
DEV_EVAL,FIXED_SEPARABLE,20260915,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.11088823249314769,0.05992586637534085
DEV_EVAL,FIXED_SEPARABLE,20260915,6,AVAILABLE,terminal_H,raw,3850,0.11719281218507666,0.06988796032222294
DEV_EVAL,FIXED_SEPARABLE,20260915,6,AVAILABLE,path_1_to_H,raw,23100,0.11907703584195599,0.06642965227436437
DEV_EVAL,FIXED_SEPARABLE,20260915,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11706614146557301,0.06963679782798125
DEV_EVAL,FIXED_SEPARABLE,20260915,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11889887191744368,0.06618286477250455
DEV_EVAL,FIXED_SEPARABLE,20260915,9,AVAILABLE,terminal_H,raw,3850,0.11117844410551718,0.07178459470266522
DEV_EVAL,FIXED_SEPARABLE,20260915,9,AVAILABLE,path_1_to_H,raw,34650,0.11712085009886124,0.06776625661643734
DEV_EVAL,FIXED_SEPARABLE,20260915,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11114806214892738,0.07172995493741707
DEV_EVAL,FIXED_SEPARABLE,20260915,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.1169919839762648,0.06758655964927082
DEV_EVAL,FIXED_SEPARABLE,20260915,12,AVAILABLE,terminal_H,raw,3850,0.11674358967013213,0.07545428734535749
DEV_EVAL,FIXED_SEPARABLE,20260915,12,AVAILABLE,path_1_to_H,raw,46200,0.11671682949685164,0.06928380974369892
DEV_EVAL,FIXED_SEPARABLE,20260915,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11672016575556579,0.07541411184333688
DEV_EVAL,FIXED_SEPARABLE,20260915,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.116610330914178,0.06913737131308946
DEV_EVAL,FIXED_SEPARABLE,20260916,3,AVAILABLE,terminal_H,raw,3850,0.10928350917060672,0.06439018550272896
DEV_EVAL,FIXED_SEPARABLE,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.10905011375149627,0.06017360793061682
DEV_EVAL,FIXED_SEPARABLE,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.1092786248186261,0.06436111954451589
DEV_EVAL,FIXED_SEPARABLE,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.1090429333804046,0.06013943165631776
DEV_EVAL,FIXED_SEPARABLE,20260916,6,AVAILABLE,terminal_H,raw,3850,0.11641604477599982,0.07115410959247914
DEV_EVAL,FIXED_SEPARABLE,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.11686362682721288,0.06650321560053486
DEV_EVAL,FIXED_SEPARABLE,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.1164117714529601,0.07113999391498788
DEV_EVAL,FIXED_SEPARABLE,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11685663562701444,0.0664650926003719
DEV_EVAL,FIXED_SEPARABLE,20260916,9,AVAILABLE,terminal_H,raw,3850,0.11036528251694595,0.07147176043033854
DEV_EVAL,FIXED_SEPARABLE,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.11552574544532798,0.0680578702466081
DEV_EVAL,FIXED_SEPARABLE,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11035483358434128,0.07144427638450196
DEV_EVAL,FIXED_SEPARABLE,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11551935346907448,0.06802660327776888
DEV_EVAL,FIXED_SEPARABLE,20260916,12,AVAILABLE,terminal_H,raw,3850,0.11517222264695744,0.07501835715441314
DEV_EVAL,FIXED_SEPARABLE,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.11505260649128515,0.06935838032376304
DEV_EVAL,FIXED_SEPARABLE,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11516110964990577,0.075001073387725
DEV_EVAL,FIXED_SEPARABLE,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11504423591865837,0.06932977185054708
DEV_EVAL,FIXED_SEPARABLE,20260917,3,AVAILABLE,terminal_H,raw,3850,0.10797440836294457,0.06317662336849834
DEV_EVAL,FIXED_SEPARABLE,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.10802779260149478,0.05920678310698207
DEV_EVAL,FIXED_SEPARABLE,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10796994773182578,0.0631568150546174
DEV_EVAL,FIXED_SEPARABLE,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10801952946791733,0.05918047476580471
DEV_EVAL,FIXED_SEPARABLE,20260917,6,AVAILABLE,terminal_H,raw,3850,0.11424946616600763,0.06880950005567005
DEV_EVAL,FIXED_SEPARABLE,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.11560524404949615,0.06528752199219391
DEV_EVAL,FIXED_SEPARABLE,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11424892331486401,0.0688031427837306
DEV_EVAL,FIXED_SEPARABLE,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11559711744641207,0.06526287512112015
DEV_EVAL,FIXED_SEPARABLE,20260917,9,AVAILABLE,terminal_H,raw,3850,0.1105758148819559,0.07173530417609379
DEV_EVAL,FIXED_SEPARABLE,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.11453691532322634,0.06703819303518217
DEV_EVAL,FIXED_SEPARABLE,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11056951943519225,0.07171629740331543
DEV_EVAL,FIXED_SEPARABLE,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11453049331412975,0.06701737370062916
DEV_EVAL,FIXED_SEPARABLE,20260917,12,AVAILABLE,terminal_H,raw,3850,0.11527669204381158,0.07537684195801121
DEV_EVAL,FIXED_SEPARABLE,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.11438765175162154,0.06873388601424722
DEV_EVAL,FIXED_SEPARABLE,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11527061401229156,0.07536238386577775
DEV_EVAL,FIXED_SEPARABLE,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11437985860139913,0.0687133804575949
DEV_EVAL,FIXED_CONCAT,20260915,3,AVAILABLE,terminal_H,raw,3850,0.10975798747175682,0.0654128222130339
DEV_EVAL,FIXED_CONCAT,20260915,3,AVAILABLE,path_1_to_H,raw,11550,0.10962688435352011,0.06107245258239917
DEV_EVAL,FIXED_CONCAT,20260915,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10973666345329432,0.06536756938467134
DEV_EVAL,FIXED_CONCAT,20260915,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10960854346753353,0.06102428013288812
DEV_EVAL,FIXED_CONCAT,20260915,6,AVAILABLE,terminal_H,raw,3850,0.11565550054986029,0.07163546229442944
DEV_EVAL,FIXED_CONCAT,20260915,6,AVAILABLE,path_1_to_H,raw,23100,0.11682167452399299,0.06716348345647363
DEV_EVAL,FIXED_CONCAT,20260915,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11564989930044889,0.07160202975035217
DEV_EVAL,FIXED_CONCAT,20260915,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11681098723494972,0.0671241325427668
DEV_EVAL,FIXED_CONCAT,20260915,9,AVAILABLE,terminal_H,raw,3850,0.11161514024981618,0.07397860443492214
DEV_EVAL,FIXED_CONCAT,20260915,9,AVAILABLE,path_1_to_H,raw,34650,0.11579693359244846,0.06925791113894986
DEV_EVAL,FIXED_CONCAT,20260915,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11161474107353285,0.07396794671122865
DEV_EVAL,FIXED_CONCAT,20260915,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11578899723353735,0.06922451943119591
DEV_EVAL,FIXED_CONCAT,20260915,12,AVAILABLE,terminal_H,raw,3850,0.11743681255348552,0.07819896859814576
DEV_EVAL,FIXED_CONCAT,20260915,12,AVAILABLE,path_1_to_H,raw,46200,0.11581467069637302,0.07110926415406413
DEV_EVAL,FIXED_CONCAT,20260915,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11743625985744524,0.07819150046261954
DEV_EVAL,FIXED_CONCAT,20260915,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11580840691140099,0.07108310686963258
DEV_EVAL,FIXED_CONCAT,20260916,3,AVAILABLE,terminal_H,raw,3850,0.109799764995321,0.06356691820636834
DEV_EVAL,FIXED_CONCAT,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.10969978840026637,0.0596071473641881
DEV_EVAL,FIXED_CONCAT,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10978511174798294,0.06353083954163008
DEV_EVAL,FIXED_CONCAT,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10968829815326868,0.059562593031049695
DEV_EVAL,FIXED_CONCAT,20260916,6,AVAILABLE,terminal_H,raw,3850,0.1146736773413873,0.06929091468139428
DEV_EVAL,FIXED_CONCAT,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.11667779187254042,0.06548601227683366
DEV_EVAL,FIXED_CONCAT,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.1146675958851525,0.06925943793581105
DEV_EVAL,FIXED_CONCAT,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.1166613305022387,0.06544384782114421
DEV_EVAL,FIXED_CONCAT,20260916,9,AVAILABLE,terminal_H,raw,3850,0.11030044095549113,0.07219713030985561
DEV_EVAL,FIXED_CONCAT,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.11512181671747122,0.06739707860403385
DEV_EVAL,FIXED_CONCAT,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.11029866543111425,0.0721752941497959
DEV_EVAL,FIXED_CONCAT,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.1151095692556054,0.06735982009031698
DEV_EVAL,FIXED_CONCAT,20260916,12,AVAILABLE,terminal_H,raw,3850,0.11772120108843181,0.0781274022595766
DEV_EVAL,FIXED_CONCAT,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.11527543925794176,0.06954158931186091
DEV_EVAL,FIXED_CONCAT,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11771711297807155,0.07811306804883118
DEV_EVAL,FIXED_CONCAT,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11526474149909871,0.06951032843882148
DEV_EVAL,FIXED_CONCAT,20260917,3,AVAILABLE,terminal_H,raw,3850,0.1095314853969515,0.06409427400265101
DEV_EVAL,FIXED_CONCAT,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.10939149863426441,0.059771928402666825
DEV_EVAL,FIXED_CONCAT,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10952237851026302,0.06404197539834705
DEV_EVAL,FIXED_CONCAT,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.1093811887519812,0.059711545942724584
DEV_EVAL,FIXED_CONCAT,20260917,6,AVAILABLE,terminal_H,raw,3850,0.11543881608063636,0.07003931325863429
DEV_EVAL,FIXED_CONCAT,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.11705987461714275,0.06605007112004753
DEV_EVAL,FIXED_CONCAT,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11543246513767472,0.07000675491585277
DEV_EVAL,FIXED_CONCAT,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.1170483113514654,0.06599450331938089
DEV_EVAL,FIXED_CONCAT,20260917,9,AVAILABLE,terminal_H,raw,3850,0.11148991102534532,0.07202689408640435
DEV_EVAL,FIXED_CONCAT,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.1158032795411351,0.06775656062065014
DEV_EVAL,FIXED_CONCAT,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.1114771653474678,0.07198705935894996
DEV_EVAL,FIXED_CONCAT,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11579291383234744,0.06770755263962007
DEV_EVAL,FIXED_CONCAT,20260917,12,AVAILABLE,terminal_H,raw,3850,0.11717781349051984,0.07685702933209382
DEV_EVAL,FIXED_CONCAT,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.11579223560513927,0.06959598565279272
DEV_EVAL,FIXED_CONCAT,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11716048200224415,0.07681725242490865
