seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1536,-0.001794201168530208,-0.0003675577969860336
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,raw,1548,0.00559050500651572,0.001355306064786299
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1392,-0.0005799698209588123,-0.00010030221772092251
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1404,-0.0022710548170065217,-0.00033218097040632757
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1416,-0.0008565312360347914,-4.286929720338319e-05
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1428,-0.003945076813582961,-0.0003911135854885401
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1440,0.0031763306824448825,0.00041742936931244237
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1452,-0.0021614898859574835,-0.00043925358005407033
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1464,0.005373239114124791,0.00382781183828551
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1476,-0.004487997610969563,-0.0010864331116480414
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1488,0.0036625358292627108,0.0004081958574489247
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1500,0.010328563172866033,0.0012092872716739182
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1512,-0.013438709063540569,-0.00717568801296606
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1524,-0.02056265074519497,-0.0068390151761941855
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1536,-0.0018047367053891181,-0.0003678325158898746
20260915,FIXED_PRODUCT,BASE_FIXED,9,path_1_to_H,clip_0_1,1548,0.00559050500651572,0.001355306064786299
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1392,0.009082910741694799,0.0013768851098017257
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1404,-0.001983772634510533,-0.00037786206757576017
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1416,-0.0029854491252188312,3.28827154137086e-05
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1428,-0.0032566516813380656,-0.0004353002075292735
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1440,0.004753651413239228,2.314411055714646e-06
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1452,0.0146372519135341,0.0017650739630707807
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1464,-0.0024845578663509316,-0.0032317509468746102
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1476,0.006187539480924197,0.001970425380883568
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1488,0.004252439753521897,0.0012098924119000954
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1500,0.025350971032738513,0.002909420022227023
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1512,-0.01780272021864682,-0.0052698875069586764
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1524,-0.028190434666660713,-0.010733451483228405
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1536,-0.00190194657091647,-0.0003257309012508725
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,raw,1548,-0.0089006110322085,-0.002577767670459079
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1392,0.009082910741694799,0.0013768851098017257
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1404,-0.001983772634510533,-0.00037786206757576017
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1416,-0.0029854491252188312,3.28827154137086e-05
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1428,-0.0030744923019168945,-0.00041251285713493965
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1440,0.004753651413239228,2.314411055714646e-06
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1452,0.014521814414636696,0.0017562060030891754
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1464,-0.0024845578663509316,-0.0032317509468746102
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1476,0.0061874376403403325,0.001970424517840312
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1488,0.004252439753521897,0.0012098924119000954
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1500,0.025350971032738513,0.002909420022227023
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1512,-0.01780272021864682,-0.0052698875069586764
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1524,-0.028190434666660713,-0.010733451483228405
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1536,-0.00190194657091647,-0.0003257309012508725
20260915,FIXED_PRODUCT,BASE_FIXED,12,terminal_H,clip_0_1,1548,-0.008915023699658964,-0.002579901869242728
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1392,0.0011353006031759119,0.00014466973699849787
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1404,-0.0020536598481408507,-0.0002849017486848275
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1416,-0.001833854493462097,-0.00012304038838921113
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1428,-0.003883118500737636,-0.00045027681646875913
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1440,0.0029879073330432077,0.0003013821941753084
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1452,0.0010575153207338377,-7.751652980418594e-05
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1464,0.003608540655051026,0.0022641725306605308
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1476,-0.0021158762352111566,-0.0003665636204840081
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1488,0.004117648977976573,0.0005831472700149931
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1500,0.013731303365123208,0.0017423291800983788
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1512,-0.015537130169241459,-0.007284386322175878
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1524,-0.023088569218943502,-0.008126345454545854
