epoch,stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
40,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.07043729956512088,0.0414776175623933
40,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07681149192939195,0.047823833350722045
40,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07041637137020851,0.041452030538146174
40,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,raw,3850,0.08609872716093915,0.05791106351371501
40,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.07500943913370782,0.04552082204930016
40,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08608682858533047,0.057893802047197664
40,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07499160228890533,0.04549621213583474
40,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,raw,3850,0.0940334126454582,0.06134397473146808
40,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.07956113624536183,0.049335318846198926
40,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09396252631701707,0.061274911382749264
40,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.0795335516453494,0.04930625901981383
0,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,raw,3850,0.07354960699123887,0.0433089471074033
0,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.06702826968244342,0.03804927000298218
0,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07354598545725034,0.04329181412924197
0,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06697925001719443,0.03800269911730921
0,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,raw,3850,0.0774147141294465,0.04917356480023224
0,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.07159963314899552,0.04270906431798812
0,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.0774112684619087,0.04916638181941597
0,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07157569658333661,0.04268117889772721
0,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,raw,3850,0.08718545443787465,0.05953483556796003
0,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.0760717422429881,0.04677592140078039
0,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08717078209420791,0.05951043286452604
0,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07605172805896687,0.04675180471589979
0,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,raw,3850,0.09575774948420335,0.06335523990509706
0,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.08067048081453988,0.05063606781822436
0,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09570686113383214,0.06328211745124553
0,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.08064559908151031,0.05060580393695238
5,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,raw,3850,0.07290117026622231,0.04213747347046923
5,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.0663815409731879,0.036980556002988524
5,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07289219009482567,0.0421114333666353
5,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06634675839554406,0.03693262393059155
5,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,raw,3850,0.07713251276398321,0.047897564494313406
5,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.07092104176923332,0.04147213962518228
5,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07712758838311527,0.047879685142789424
5,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07090262430178469,0.04143751781132582
5,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,raw,3850,0.08579280984700347,0.05804963634149284
5,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.07534462881544475,0.04552422458204225
5,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.085788689378928,0.058039470734682984
5,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07532921339699387,0.045493899269619824
5,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,raw,3850,0.09403541084817973,0.06151783419383601
5,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.07977297689930445,0.049380947828884726
5,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09401251975066198,0.06147319463351554
5,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07975720465145983,0.049351661582015705
10,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,raw,3850,0.07271637990711645,0.04226686639049025
10,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.06628852446856563,0.0371624500188543
10,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07270923167143534,0.04224342439650057
10,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06625437299251817,0.03711408269866508
10,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,raw,3850,0.07685773968807126,0.04798401100755734
