phase,dataset,series,K,L,scope,origin_start,N,comparison_id,endpoint,pairwise_pattern_feasible,pairwise_pattern_value,pairwise_reported_bound,witness_delta,absolute_pattern_DP_gap,equality_status,independent_conflict
AP1,beijing,Guanyuan,24,3,origin_week,12120,168,AP1_beijing_Guanyuan_K24_origin_week_12120_constant_logistic,upper,True,0.09982256072695835,0.0998225607269783,0.09982256072695835,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12120,168,AP1_beijing_Guanyuan_K24_origin_week_12120_constant_hist_gradient_boosting,lower,True,-0.030162554922906225,-0.0301625549229262,-0.03016255492290622,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12120,168,AP1_beijing_Guanyuan_K24_origin_week_12120_constant_hist_gradient_boosting,upper,True,0.12401007924927746,0.1240100792492974,0.12401007924927746,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12120,168,AP1_beijing_Guanyuan_K24_origin_week_12120_logistic_hist_gradient_boosting,lower,True,-0.020528095127507407,-0.0205280951275274,-0.020528095127507407,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12120,168,AP1_beijing_Guanyuan_K24_origin_week_12120_logistic_hist_gradient_boosting,upper,True,0.02418751852231912,0.0241875185223391,0.02418751852231912,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12456,168,AP1_beijing_Guanyuan_K24_origin_week_12456_constant_logistic,lower,True,0.09293309082138503,0.092933090821365,0.09293309082138503,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12456,168,AP1_beijing_Guanyuan_K24_origin_week_12456_constant_logistic,upper,True,0.09610614182579999,0.0961061418258199,0.09610614182579999,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12456,168,AP1_beijing_Guanyuan_K24_origin_week_12456_constant_hist_gradient_boosting,lower,True,0.12794049861375098,0.127940498613731,0.127940498613751,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12456,168,AP1_beijing_Guanyuan_K24_origin_week_12456_constant_hist_gradient_boosting,upper,True,0.13093949820405199,0.130939498204072,0.130939498204052,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12456,168,AP1_beijing_Guanyuan_K24_origin_week_12456_logistic_hist_gradient_boosting,lower,True,0.034833356378252016,0.034833356378232,0.03483335637825202,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12456,168,AP1_beijing_Guanyuan_K24_origin_week_12456_logistic_hist_gradient_boosting,upper,True,0.03500740779236597,0.0350074077923859,0.035007407792365976,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12624,168,AP1_beijing_Guanyuan_K24_origin_week_12624_constant_logistic,lower,True,-0.12199683916079469,-0.1219968391608146,-0.12199683916079469,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,12624,168,AP1_beijing_Guanyuan_K24_origin_week_12624_constant_logistic,upper,True,0.06172371861514238,0.0617237186151624,0.06172371861514238,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,63;65
AP1,beijing,Guanyuan,24,3,origin_week,12624,168,AP1_beijing_Guanyuan_K24_origin_week_12624_constant_hist_gradient_boosting,lower,False,-0.03650883990590681,-0.0365088399059268,-0.02802711954536482,0.00848172036054199,OBJECTIVE_GAP_NUMERIC,65;66
AP1,beijing,Guanyuan,24,3,origin_week,12624,168,AP1_beijing_Guanyuan_K24_origin_week_12624_constant_hist_gradient_boosting,upper,False,0.05215636245088161,0.0521563624509016,0.048071836584670256,0.004084525866211351,OBJECTIVE_GAP_NUMERIC,63;65
AP1,beijing,Guanyuan,24,3,origin_week,12624,168,AP1_beijing_Guanyuan_K24_origin_week_12624_logistic_hist_gradient_boosting,lower,True,-0.017839887859818708,-0.0178398878598387,-0.017839887859818705,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,63;64
AP1,beijing,Guanyuan,24,3,origin_week,12624,168,AP1_beijing_Guanyuan_K24_origin_week_12624_logistic_hist_gradient_boosting,upper,True,0.09790666122105643,0.0979066612210764,0.09790666122105643,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,13632,168,AP1_beijing_Guanyuan_K24_origin_week_13632_constant_logistic,lower,True,0.009548183343549708,0.0095481833435297,0.00954818334354971,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,13632,168,AP1_beijing_Guanyuan_K24_origin_week_13632_constant_logistic,upper,True,0.05770687484477413,0.0577068748447941,0.05770687484477413,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,13632,168,AP1_beijing_Guanyuan_K24_origin_week_13632_constant_hist_gradient_boosting,lower,True,0.00429834811045953,0.0042983481104395,0.004298348110459529,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,13632,168,AP1_beijing_Guanyuan_K24_origin_week_13632_constant_hist_gradient_boosting,upper,True,0.043600836977083786,0.0436008369771037,0.043600836977083786,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,13632,168,AP1_beijing_Guanyuan_K24_origin_week_13632_logistic_hist_gradient_boosting,lower,True,-0.014106037867690348,-0.0141060378677103,-0.014106037867690343,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,13632,168,AP1_beijing_Guanyuan_K24_origin_week_13632_logistic_hist_gradient_boosting,upper,True,-0.005249835233090181,-0.0052498352330701,-0.0052498352330901795,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,14640,168,AP1_beijing_Guanyuan_K24_origin_week_14640_constant_logistic,lower,True,0.10735723949415628,0.1073572394941362,0.10735723949415628,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,14640,168,AP1_beijing_Guanyuan_K24_origin_week_14640_constant_logistic,upper,True,0.16826793554007433,0.1682679355400943,0.16826793554007433,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,24,3,origin_week,14640,168,AP1_beijing_Guanyuan_K24_origin_week_14640_constant_hist_gradient_boosting,lower,True,0.09930704802356886,0.0993070480235488,0.09930704802356886,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,45;58
AP1,beijing,Guanyuan,24,3,origin_week,14640,168,AP1_beijing_Guanyuan_K24_origin_week_14640_constant_hist_gradient_boosting,upper,True,0.15766925502080115,0.1576692550208211,0.15766925502080115,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,58;45
AP1,beijing,Guanyuan,24,3,origin_week,14640,168,AP1_beijing_Guanyuan_K24_origin_week_14640_logistic_hist_gradient_boosting,lower,True,-0.01059868051927316,-0.0105986805192931,-0.010598680519273162,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,45;50
AP1,beijing,Guanyuan,24,3,origin_week,14640,168,AP1_beijing_Guanyuan_K24_origin_week_14640_logistic_hist_gradient_boosting,upper,True,-0.00805019147058741,-0.0080501914705674,-0.008050191470587411,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,50;45
AP1,beijing,Guanyuan,24,3,origin_week,16320,168,AP1_beijing_Guanyuan_K24_origin_week_16320_constant_logistic,lower,True,0.051209404336836475,0.0512094043368164,0.05120940433683648,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,151;148
AP1,beijing,Guanyuan,24,3,origin_week,16320,168,AP1_beijing_Guanyuan_K24_origin_week_16320_constant_logistic,upper,True,0.05559289840077935,0.0555928984007993,0.055592898400779356,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,148;151
AP1,beijing,Guanyuan,24,3,origin_week,16320,168,AP1_beijing_Guanyuan_K24_origin_week_16320_constant_hist_gradient_boosting,lower,True,0.021909426571481073,0.021909426571461,0.021909426571481084,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,151;148
AP1,beijing,Guanyuan,24,3,origin_week,16320,168,AP1_beijing_Guanyuan_K24_origin_week_16320_constant_hist_gradient_boosting,upper,True,0.03944868734330803,0.039448687343328,0.039448687343308045,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,148;151
AP1,beijing,Guanyuan,24,3,origin_week,16320,168,AP1_beijing_Guanyuan_K24_origin_week_16320_logistic_hist_gradient_boosting,lower,True,-0.029299977765355402,-0.0292999777653754,-0.0292999777653554,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,148;150
AP1,beijing,Guanyuan,24,3,origin_week,16320,168,AP1_beijing_Guanyuan_K24_origin_week_16320_logistic_hist_gradient_boosting,upper,True,-0.016144211057471314,-0.0161442110574513,-0.016144211057471314,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,150;148
AP1,beijing,Guanyuan,72,3,annual,8760,8689,AP1_beijing_Guanyuan_K72_annual_8760_constant_logistic,lower,False,-0.00035876170541436036,-0.0003587617054343,-0.0002468292188065306,0.00011193248660782974,OBJECTIVE_GAP_NUMERIC,794;789
AP1,beijing,Guanyuan,72,3,annual,8760,8689,AP1_beijing_Guanyuan_K72_annual_8760_constant_logistic,upper,True,0.0017416937459446638,0.0017416937459646,0.0017416937459447143,5.0523821237824507e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,789;794
AP1,beijing,Guanyuan,72,3,annual,8760,8689,AP1_beijing_Guanyuan_K72_annual_8760_constant_hist_gradient_boosting,lower,False,-0.0009392715468466142,-0.0009392715468666,-0.0009097852748962906,2.9486271950323597e-05,OBJECTIVE_GAP_NUMERIC,793;789
AP1,beijing,Guanyuan,72,3,annual,8760,8689,AP1_beijing_Guanyuan_K72_annual_8760_constant_hist_gradient_boosting,upper,True,0.0004839036917001739,0.0004839036917201,0.00048390369170022465,5.074066167232161e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,789;793
AP1,beijing,Guanyuan,72,3,annual,8760,8689,AP1_beijing_Guanyuan_K72_annual_8760_logistic_hist_gradient_boosting,lower,True,-0.001911312580379994,-0.0019113125803999,-0.0019113125803799935,4.336808689942018e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,789;795
AP1,beijing,Guanyuan,72,3,annual,8760,8689,AP1_beijing_Guanyuan_K72_annual_8760_logistic_hist_gradient_boosting,upper,False,-0.00013201661181783076,-0.0001320166117978,-0.00026282146569743276,0.000130804853879602,OBJECTIVE_GAP_NUMERIC,795;789
AP1,beijing,Guanyuan,72,3,origin_week,9432,168,AP1_beijing_Guanyuan_K72_origin_week_9432_constant_logistic,lower,True,-0.0020057176886998976,-0.0020057176887198,-0.0020057176886998473,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,122;117
AP1,beijing,Guanyuan,72,3,origin_week,9432,168,AP1_beijing_Guanyuan_K72_origin_week_9432_constant_logistic,upper,True,0.006610654341771673,0.0066106543417916,0.0066106543417717226,4.9439619065339e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,117;122
AP1,beijing,Guanyuan,72,3,origin_week,9432,168,AP1_beijing_Guanyuan_K72_origin_week_9432_constant_hist_gradient_boosting,lower,True,-0.012674586671916233,-0.0126745866719362,-0.012674586671916172,6.071532165918825e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,121;117
AP1,beijing,Guanyuan,72,3,origin_week,9432,168,AP1_beijing_Guanyuan_K72_origin_week_9432_constant_hist_gradient_boosting,upper,True,-0.005956705374273276,-0.0059567053742532,-0.005956705374273218,5.811323644522304e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,117;121
AP1,beijing,Guanyuan,72,3,origin_week,9432,168,AP1_beijing_Guanyuan_K72_origin_week_9432_logistic_hist_gradient_boosting,lower,True,-0.01256735971604495,-0.0125673597160649,-0.01256735971604494,8.673617379884035e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,117;123
AP1,beijing,Guanyuan,72,3,origin_week,9432,168,AP1_beijing_Guanyuan_K72_origin_week_9432_logistic_hist_gradient_boosting,upper,True,-0.010668868983216331,-0.0106688689831963,-0.010668868983216326,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,123;117
AP1,beijing,Guanyuan,72,3,origin_week,10104,168,AP1_beijing_Guanyuan_K72_origin_week_10104_constant_logistic,lower,True,-0.0008059254559257188,-0.0008059254559457,-0.0008059254559256674,5.139118297581291e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,143;139
AP1,beijing,Guanyuan,72,3,origin_week,10104,168,AP1_beijing_Guanyuan_K72_origin_week_10104_constant_logistic,upper,True,0.0012954405564314995,0.0012954405564514,0.0012954405564315511,5.160802341031001e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,139;143
AP1,beijing,Guanyuan,72,3,origin_week,10104,168,AP1_beijing_Guanyuan_K72_origin_week_10104_constant_hist_gradient_boosting,lower,True,0.0010591441365424507,0.0010591441365224,0.0010591441365425038,5.312590645178972e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,142;139
AP1,beijing,Guanyuan,72,3,origin_week,10104,168,AP1_beijing_Guanyuan_K72_origin_week_10104_constant_hist_gradient_boosting,upper,True,0.010984410776833568,0.0109844107768535,0.010984410776833622,5.377642775528102e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,139;142
AP1,beijing,Guanyuan,72,3,origin_week,10104,168,AP1_beijing_Guanyuan_K72_origin_week_10104_logistic_hist_gradient_boosting,lower,True,0.0018650695924681694,0.0018650695924481,0.0018650695924681713,1.951563910473908e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,139;141
AP1,beijing,Guanyuan,72,3,origin_week,10104,168,AP1_beijing_Guanyuan_K72_origin_week_10104_logistic_hist_gradient_boosting,upper,True,0.009688970220402068,0.009688970220422,0.009688970220402071,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,141;139
AP1,beijing,Guanyuan,72,3,origin_week,10272,168,AP1_beijing_Guanyuan_K72_origin_week_10272_constant_logistic,lower,True,-0.006416089074212959,-0.0064160890742329,-0.006416089074212912,4.7704895589362195e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,0;8
AP1,beijing,Guanyuan,72,3,origin_week,10272,168,AP1_beijing_Guanyuan_K72_origin_week_10272_constant_logistic,upper,True,-0.004858913283415665,-0.0048589132833956,-0.0048589132834156185,4.683753385137379e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,8;0
AP1,beijing,Guanyuan,72,3,origin_week,10272,168,AP1_beijing_Guanyuan_K72_origin_week_10272_constant_hist_gradient_boosting,lower,True,-0.00666942348596714,-0.0066694234859871,-0.006669423485967084,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,72,3,origin_week,10272,168,AP1_beijing_Guanyuan_K72_origin_week_10272_constant_hist_gradient_boosting,upper,True,-0.000801119933006121,-0.0008011199329861,-0.0008011199330060651,5.594483210025203e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,72,3,origin_week,10272,168,AP1_beijing_Guanyuan_K72_origin_week_10272_logistic_hist_gradient_boosting,lower,True,-0.00025333441175418156,-0.0002533344117741,-0.00025333441175417196,9.595189226496714e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,12;0
AP1,beijing,Guanyuan,72,3,origin_week,10272,168,AP1_beijing_Guanyuan_K72_origin_week_10272_logistic_hist_gradient_boosting,upper,True,0.004057793350409544,0.0040577933504295,0.0040577933504095534,9.540979117872439e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,0;12
AP1,beijing,Guanyuan,72,3,origin_week,11784,168,AP1_beijing_Guanyuan_K72_origin_week_11784_constant_logistic,lower,False,-0.02862972556965934,-0.0286297255696793,-0.027748508613544595,0.0008812169561147436,OBJECTIVE_GAP_NUMERIC,83;124
AP1,beijing,Guanyuan,72,3,origin_week,11784,168,AP1_beijing_Guanyuan_K72_origin_week_11784_constant_logistic,upper,True,0.018854605484961366,0.0188546054849813,0.01885460548496142,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,81;83
AP1,beijing,Guanyuan,72,3,origin_week,11784,168,AP1_beijing_Guanyuan_K72_origin_week_11784_constant_hist_gradient_boosting,lower,False,-0.015502242509335587,-0.0155022425093555,-0.015268215353253518,0.00023402715608206864,OBJECTIVE_GAP_NUMERIC,86;95
AP1,beijing,Guanyuan,72,3,origin_week,11784,168,AP1_beijing_Guanyuan_K72_origin_week_11784_constant_hist_gradient_boosting,upper,True,-0.0017115678274436305,-0.0017115678274236,-0.0017115678274435802,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,81;86
AP1,beijing,Guanyuan,72,3,origin_week,11784,168,AP1_beijing_Guanyuan_K72_origin_week_11784_logistic_hist_gradient_boosting,lower,True,-0.03412282083821493,-0.0341228208382349,-0.03412282083821494,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,137;88
AP1,beijing,Guanyuan,72,3,origin_week,11784,168,AP1_beijing_Guanyuan_K72_origin_week_11784_logistic_hist_gradient_boosting,upper,True,0.014798962460782127,0.0147989624608021,0.014798962460782121,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Guanyuan,72,3,origin_week,12120,168,AP1_beijing_Guanyuan_K72_origin_week_12120_constant_logistic,lower,True,-0.008931323269623478,-0.0089313232696434,-0.008931323269623426,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,45;41
AP1,beijing,Guanyuan,72,3,origin_week,12120,168,AP1_beijing_Guanyuan_K72_origin_week_12120_constant_logistic,upper,True,0.0024538340568469367,0.0024538340568669,0.0024538340568469896,5.2909066017292616e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,41;45
AP1,beijing,Guanyuan,72,3,origin_week,12120,168,AP1_beijing_Guanyuan_K72_origin_week_12120_constant_hist_gradient_boosting,lower,True,-0.026753561456091455,-0.0267535614561114,-0.026753561456091406,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,45;41
AP1,beijing,Guanyuan,72,3,origin_week,12120,168,AP1_beijing_Guanyuan_K72_origin_week_12120_constant_hist_gradient_boosting,upper,True,-0.015487598153064145,-0.0154875981530441,-0.015487598153064094,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,41;45
AP1,beijing,Guanyuan,72,3,origin_week,12120,168,AP1_beijing_Guanyuan_K72_origin_week_12120_logistic_hist_gradient_boosting,lower,True,-0.01794143220991108,-0.017941432209931,-0.017941432209911085,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,41;46
AP1,beijing,Guanyuan,72,3,origin_week,12120,168,AP1_beijing_Guanyuan_K72_origin_week_12120_logistic_hist_gradient_boosting,upper,True,-0.017822238186467977,-0.0178222381864479,-0.01782223818646798,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,46;41
AP1,beijing,Guanyuan,72,3,origin_week,12624,168,AP1_beijing_Guanyuan_K72_origin_week_12624_constant_logistic,lower,False,-0.028811381589142544,-0.0288113815891625,-0.02390342368731079,0.004907957901831753,OBJECTIVE_GAP_NUMERIC,23;34
AP1,beijing,Guanyuan,72,3,origin_week,12624,168,AP1_beijing_Guanyuan_K72_origin_week_12624_constant_logistic,upper,True,0.009117271271830747,0.0091172712718507,0.009117271271830797,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,15;23
AP1,beijing,Guanyuan,72,3,origin_week,12624,168,AP1_beijing_Guanyuan_K72_origin_week_12624_constant_hist_gradient_boosting,lower,False,-0.015482471449516186,-0.0154824714495361,-0.014191461599789084,0.0012910098497271021,OBJECTIVE_GAP_NUMERIC,18;19
AP1,beijing,Guanyuan,72,3,origin_week,12624,168,AP1_beijing_Guanyuan_K72_origin_week_12624_constant_hist_gradient_boosting,upper,True,0.020888445982880016,0.0208884459829,0.020888445982880078,6.245004513516506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,15;18
AP1,beijing,Guanyuan,72,3,origin_week,12624,168,AP1_beijing_Guanyuan_K72_origin_week_12624_logistic_hist_gradient_boosting,lower,True,-0.0035551831631017014,-0.0035551831631217,-0.0035551831631016936,7.806255641895632e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,15;21
AP1,beijing,Guanyuan,72,3,origin_week,12624,168,AP1_beijing_Guanyuan_K72_origin_week_12624_logistic_hist_gradient_boosting,upper,False,0.029936272106559438,0.0299362721065794,0.023171013919893586,0.006765258186665853,OBJECTIVE_GAP_NUMERIC,21;22
AP1,beijing,Guanyuan,72,3,origin_week,14640,168,AP1_beijing_Guanyuan_K72_origin_week_14640_constant_logistic,lower,True,-0.005547434234753905,-0.0055474342347739,-0.005547434234753857,4.7704895589362195e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,12;5
AP1,beijing,Guanyuan,72,3,origin_week,14640,168,AP1_beijing_Guanyuan_K72_origin_week_14640_constant_logistic,upper,True,-0.002870081676120286,-0.0028700816761002,-0.002870081676120239,4.7271214720367993e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,5;12
AP1,beijing,Guanyuan,72,3,origin_week,14640,168,AP1_beijing_Guanyuan_K72_origin_week_14640_constant_hist_gradient_boosting,lower,True,-0.010149964113381375,-0.0101499641134013,-0.010149964113381326,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,8;5
AP1,beijing,Guanyuan,72,3,origin_week,14640,168,AP1_beijing_Guanyuan_K72_origin_week_14640_constant_hist_gradient_boosting,upper,True,-0.00874540172678274,-0.0087454017267627,-0.008745401726782691,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,5;8
AP1,beijing,Guanyuan,72,3,origin_week,14640,168,AP1_beijing_Guanyuan_K72_origin_week_14640_logistic_hist_gradient_boosting,lower,True,-0.007279882437261089,-0.007279882437281,-0.007279882437261086,2.6020852139652106e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,5;7
AP1,beijing,Guanyuan,72,3,origin_week,14640,168,AP1_beijing_Guanyuan_K72_origin_week_14640_logistic_hist_gradient_boosting,upper,True,-0.003197967492028835,-0.0031979674920088,-0.003197967492028833,2.168404344971009e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,7;5
AP1,beijing,Gucheng,24,3,annual,8760,8737,AP1_beijing_Gucheng_K24_annual_8760_constant_logistic,lower,False,0.07641761129226227,0.0764176112922422,0.07642584111961132,8.229827349048868e-06,OBJECTIVE_GAP_NUMERIC,1340;1339
AP1,beijing,Gucheng,24,3,annual,8760,8737,AP1_beijing_Gucheng_K24_annual_8760_constant_logistic,upper,False,0.08040052260638546,0.0804005226064054,0.08038406607588164,1.6456530503819455e-05,OBJECTIVE_GAP_NUMERIC,1339;1340
AP1,beijing,Gucheng,24,3,annual,8760,8737,AP1_beijing_Gucheng_K24_annual_8760_constant_hist_gradient_boosting,lower,False,0.07333838921159093,0.0733383892115709,0.07335833079938163,1.9941587790700543e-05,OBJECTIVE_GAP_NUMERIC,5925;5929
AP1,beijing,Gucheng,24,3,annual,8760,8737,AP1_beijing_Gucheng_K24_annual_8760_constant_hist_gradient_boosting,upper,True,0.07840979534934851,0.0784097953493685,0.07840979534934851,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,5929;5925
