seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1464,-0.0004093278755306091,0.0006137751708654769
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1476,-0.0006843679553880967,-0.0003770256052793033
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1488,0.002918663243773231,0.00012065807635550645
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1500,0.0003671703116847314,0.00024151286764378024
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1512,-0.0027476034401981426,-0.0016281075135025148
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1524,-0.002109206606501247,-0.0006705946267191731
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1536,0.00024797607614102736,6.565699096853519e-05
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,clip_0_1,1548,0.00024019113134747804,0.00019367689734590748
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1392,0.0015463550659042201,0.0006001502636709181
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1404,-0.007042873152498937,-0.0009715292284501562
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1416,-0.007384501681458125,-0.000990557905173582
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1428,-0.002377648262428871,-0.00048589152329122785
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1440,0.0003234499288113655,4.093591953963699e-05
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1452,-0.0007670232511099463,-0.00018134825691460383
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1464,0.001974633440718504,0.0016787807316278418
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1476,0.0006073825813069627,-0.00026838013898882384
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1488,0.005558882893838898,0.0008693224132058184
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1500,0.0031951409587436842,0.0007200353174588494
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1512,-0.009386193135603443,-0.003879987317564406
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1524,-0.006463936703753793,-0.0022785377317206174
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1536,0.002569505780298268,0.0005865802584736615
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,raw,1548,-0.002664201204084855,-0.0005363400470016584
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1392,0.0015463550659042201,0.0006001502636709181
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1404,-0.007042873152498937,-0.0009715292284501562
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1416,-0.007384501681458125,-0.000990557905173582
