model,seed,epoch,lr,training_mse,optimizer_steps,selection_rmse,log_scope
C_FWD_BC,20260917,15,0.0007429116526313744,0.958044072881568,555,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,16,0.0007095721991691411,0.956034300782344,592,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,17,0.0006751978587624037,0.9530069802834443,629,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,18,0.00064001156219922,0.9496103150357997,666,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,19,0.0006042415061148954,0.9481576775778044,703,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,20,0.0005681196730492369,0.9477848132323644,740,0.08220857246240787,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,21,0.0005318803269507632,0.9445982950663379,777,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,22,0.0004957584938851046,0.9424185200594147,814,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,23,0.00045998843780078015,0.9414073794542316,851,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,24,0.0004248021412375964,0.9403249350696598,888,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,25,0.00039042780083085903,0.9401767869437138,925,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,26,0.00035708834736862554,0.9373852748925136,962,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,27,0.0003249999999999999,0.9367509726018697,999,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,28,0.00029437086397097995,0.9359209814539471,1036,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,29,0.0002653995809820803,0.9344036731355936,1073,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,30,0.00023827404092068027,0.9341250215597774,1110,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,31,0.0002131701633230046,0.9335145266671168,1147,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,32,0.00019025075646842457,0.9323634439226812,1184,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,33,0.00016966446150529243,0.9319425284205899,1221,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,34,0.00015154478845605558,0.9313427234442414,1258,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,35,0.00013600925035352912,0.9310074120152242,1295,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,36,0.00012315860112378454,0.9309392938768766,1332,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,37,0.0001130761821582766,0.9301759496163069,1369,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,38,0.00010582738181293922,0.9299180576790522,1406,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,39,0.00010145921133960553,0.9296370329941495,1443,,during-traversal weighted batch means; not frozen FIT objective
C_FWD_BC,20260917,40,0.0001,0.9295439424108425,1480,0.08217559804567227,during-traversal weighted batch means; not frozen FIT objective
