dataset,series,K,L,scope,origin_start,N,phase,ambiguous_labels,geometry_status,unary_constraints,irreducible_two_covers,generated_constraints,seconds
beijing,Huairou,24,3,origin_week,25584,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006219000006240094
beijing,Huairou,24,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003801000002567889
beijing,Huairou,24,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000436700000136625
beijing,Huairou,24,3,origin_week,26088,168,AP2,48,PAIRWISE_INSUFFICIENT,924,124,924,0.058990499999708845
beijing,Huairou,24,3,origin_week,26256,25,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006558000004588393
beijing,Huairou,72,3,annual,17520,8713,AP2,227,PAIRWISE_INSUFFICIENT,7481,37621,7639,0.4908455999993748
beijing,Huairou,72,3,origin_week,17520,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006149000000732485
beijing,Huairou,72,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008137000004353467
beijing,Huairou,72,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007000000005064066
beijing,Huairou,72,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004887000013695797
beijing,Huairou,72,3,origin_week,18192,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000754300001062802
beijing,Huairou,72,3,origin_week,18360,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006680000005871989
beijing,Huairou,72,3,origin_week,18528,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00038690000110364053
beijing,Huairou,72,3,origin_week,18696,168,AP2,34,PAIRWISE_INSUFFICIENT,346,2670,367,0.07209030000012717
beijing,Huairou,72,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009001000016723992
beijing,Huairou,72,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000386199999411474
beijing,Huairou,72,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005166999999346444
beijing,Huairou,72,3,origin_week,19368,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008082000003923895
beijing,Huairou,72,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006625999994867016
beijing,Huairou,72,3,origin_week,19704,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005614000001514796
beijing,Huairou,72,3,origin_week,19872,168,AP2,35,PAIRWISE_EXACT,1156,0,1156,0.08976319999965199
beijing,Huairou,72,3,origin_week,20040,168,AP2,16,PAIRWISE_EXACT,240,0,240,0.04002790000049572
beijing,Huairou,72,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004996999996365048
beijing,Huairou,72,3,origin_week,20376,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003710000000864966
beijing,Huairou,72,3,origin_week,20544,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006095000007917406
beijing,Huairou,72,3,origin_week,20712,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005409999994299142
beijing,Huairou,72,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004638999998860527
beijing,Huairou,72,3,origin_week,21048,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006100999999034684
beijing,Huairou,72,3,origin_week,21216,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00041030000102182385
beijing,Huairou,72,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005591999997704988
beijing,Huairou,72,3,origin_week,21552,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000669100001687184
beijing,Huairou,72,3,origin_week,21720,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003711000008479459
beijing,Huairou,72,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006855999999970663
beijing,Huairou,72,3,origin_week,22056,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005930999996053288
beijing,Huairou,72,3,origin_week,22224,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00042919999941659626
beijing,Huairou,72,3,origin_week,22392,168,AP2,3,PAIRWISE_EXACT,3,0,3,0.020845399998506764
beijing,Huairou,72,3,origin_week,22560,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005251999991742196
beijing,Huairou,72,3,origin_week,22728,168,AP2,15,PAIRWISE_EXACT,160,0,160,0.02719240000078571
beijing,Huairou,72,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004671000006055692
beijing,Huairou,72,3,origin_week,23064,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005156000006536487
beijing,Huairou,72,3,origin_week,23232,168,AP2,17,PAIRWISE_EXACT,241,0,241,0.030104600000413484
beijing,Huairou,72,3,origin_week,23400,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006369000002450775
beijing,Huairou,72,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0012474999984988244
beijing,Huairou,72,3,origin_week,23736,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009327000007033348
beijing,Huairou,72,3,origin_week,23904,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006106999990151962
beijing,Huairou,72,3,origin_week,24072,168,AP2,3,PAIRWISE_EXACT,3,0,3,0.0298971000011079
beijing,Huairou,72,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006673000007140217
beijing,Huairou,72,3,origin_week,24408,168,AP2,6,PAIRWISE_EXACT,30,0,30,0.023693400000411202
beijing,Huairou,72,3,origin_week,24576,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008219999999710126
beijing,Huairou,72,3,origin_week,24744,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005149999997229315
beijing,Huairou,72,3,origin_week,24912,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000349899999491754
beijing,Huairou,72,3,origin_week,25080,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00043250000089756213
beijing,Huairou,72,3,origin_week,25248,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006179000010888558
beijing,Huairou,72,3,origin_week,25416,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005612000004475703
beijing,Huairou,72,3,origin_week,25584,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00048460000107297674
beijing,Huairou,72,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00041619999865361024
beijing,Huairou,72,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005160000000614673
beijing,Huairou,72,3,origin_week,26088,145,AP2,98,PAIRWISE_INSUFFICIENT,5302,34951,5439,0.36293059999843535
beijing,Nongzhanguan,24,3,annual,17520,8761,AP2,285,PAIRWISE_INSUFFICIENT,3361,15815,3505,0.4904994999997143
beijing,Nongzhanguan,24,3,origin_week,17520,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008013999995455379
beijing,Nongzhanguan,24,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004931000003125519
beijing,Nongzhanguan,24,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00034299999970244244
beijing,Nongzhanguan,24,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00031069999931787606
beijing,Nongzhanguan,24,3,origin_week,18192,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.01614739999968151
beijing,Nongzhanguan,24,3,origin_week,18360,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00038669999958074186
beijing,Nongzhanguan,24,3,origin_week,18528,168,AP2,23,PAIRWISE_INSUFFICIENT,211,882,244,0.052000600000610575
beijing,Nongzhanguan,24,3,origin_week,18696,168,AP2,2,PAIRWISE_EXACT,1,0,1,0.020002900000690715
beijing,Nongzhanguan,24,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005070000006526243
beijing,Nongzhanguan,24,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000402000001486158
beijing,Nongzhanguan,24,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00031909999961499125
beijing,Nongzhanguan,24,3,origin_week,19368,168,AP2,35,PAIRWISE_INSUFFICIENT,463,1567,463,0.04572820000066713
beijing,Nongzhanguan,24,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00048779999997350387
beijing,Nongzhanguan,24,3,origin_week,19704,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004377000004751608
beijing,Nongzhanguan,24,3,origin_week,19872,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004558000000542961
beijing,Nongzhanguan,24,3,origin_week,20040,168,AP2,4,PAIRWISE_EXACT,6,0,6,0.02001120000022638
beijing,Nongzhanguan,24,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004425000006449409
beijing,Nongzhanguan,24,3,origin_week,20376,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003546999996615341
beijing,Nongzhanguan,24,3,origin_week,20544,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003438000003370689
beijing,Nongzhanguan,24,3,origin_week,20712,168,AP2,22,PAIRWISE_EXACT,462,0,462,0.0328468999996403
beijing,Nongzhanguan,24,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005812999988847878
beijing,Nongzhanguan,24,3,origin_week,21048,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005053000004409114
beijing,Nongzhanguan,24,3,origin_week,21216,168,AP2,5,PAIRWISE_EXACT,5,0,5,0.02275799999915762
beijing,Nongzhanguan,24,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006659000009676674
beijing,Nongzhanguan,24,3,origin_week,21552,168,AP2,24,PAIRWISE_INSUFFICIENT,462,62,462,0.05019769999853452
beijing,Nongzhanguan,24,3,origin_week,21720,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006269000004976988
beijing,Nongzhanguan,24,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005188000013731653
beijing,Nongzhanguan,24,3,origin_week,22056,168,AP2,29,PAIRWISE_INSUFFICIENT,462,532,462,0.058726899998873705
beijing,Nongzhanguan,24,3,origin_week,22224,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007095999990269775
beijing,Nongzhanguan,24,3,origin_week,22392,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000492600000143284
beijing,Nongzhanguan,24,3,origin_week,22560,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005461000000650529
beijing,Nongzhanguan,24,3,origin_week,22728,168,AP2,68,PAIRWISE_INSUFFICIENT,336,10171,447,0.12200839999968593
beijing,Nongzhanguan,24,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005192000007809838
beijing,Nongzhanguan,24,3,origin_week,23064,168,AP2,6,PAIRWISE_EXACT,30,0,30,0.033615100001043174
beijing,Nongzhanguan,24,3,origin_week,23232,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00087349999921571
beijing,Nongzhanguan,24,3,origin_week,23400,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0012483999998949002
beijing,Nongzhanguan,24,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007318999996641651
beijing,Nongzhanguan,24,3,origin_week,23736,168,AP2,22,PAIRWISE_EXACT,462,0,462,0.06573460000072373
beijing,Nongzhanguan,24,3,origin_week,23904,168,AP2,39,PAIRWISE_INSUFFICIENT,441,2601,441,0.08021970000118017
beijing,Nongzhanguan,24,3,origin_week,24072,168,AP2,5,PAIRWISE_EXACT,20,0,20,0.03279680000014196
beijing,Nongzhanguan,24,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007870999997976469
beijing,Nongzhanguan,24,3,origin_week,24408,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006603000001632608
beijing,Nongzhanguan,24,3,origin_week,24576,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007101000010152347
beijing,Nongzhanguan,24,3,origin_week,24744,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006438000000343891
beijing,Nongzhanguan,24,3,origin_week,24912,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006441000004997477
beijing,Nongzhanguan,24,3,origin_week,25080,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006233999993128236
beijing,Nongzhanguan,24,3,origin_week,25248,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0012546999987534946
beijing,Nongzhanguan,24,3,origin_week,25416,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007467000014003133
beijing,Nongzhanguan,24,3,origin_week,25584,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007956999997986713
beijing,Nongzhanguan,24,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0009167999996861909
beijing,Nongzhanguan,24,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006788000009692041
beijing,Nongzhanguan,24,3,origin_week,26088,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006300999993982259
beijing,Nongzhanguan,24,3,origin_week,26256,25,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006008000000292668
beijing,Nongzhanguan,72,3,annual,17520,8713,AP2,366,PAIRWISE_INSUFFICIENT,17508,2537,17530,1.1726182000002154
beijing,Nongzhanguan,72,3,origin_week,17520,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00043450000157463364
beijing,Nongzhanguan,72,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00033489999987068586
beijing,Nongzhanguan,72,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003180999992764555
beijing,Nongzhanguan,72,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004761000000144122
beijing,Nongzhanguan,72,3,origin_week,18192,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.01575779999984661
beijing,Nongzhanguan,72,3,origin_week,18360,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005958999990980374
beijing,Nongzhanguan,72,3,origin_week,18528,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005526000004465459
beijing,Nongzhanguan,72,3,origin_week,18696,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00047810000069148373
beijing,Nongzhanguan,72,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000299299999824143
beijing,Nongzhanguan,72,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00028639999982260633
beijing,Nongzhanguan,72,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0002762000003713183
beijing,Nongzhanguan,72,3,origin_week,19368,168,AP2,50,PAIRWISE_EXACT,1928,0,1928,0.10051260000000184
beijing,Nongzhanguan,72,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007009000000834931
beijing,Nongzhanguan,72,3,origin_week,19704,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005556000014621532
beijing,Nongzhanguan,72,3,origin_week,19872,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005456999988382449
beijing,Nongzhanguan,72,3,origin_week,20040,168,AP2,4,PAIRWISE_EXACT,6,0,6,0.020671099999162834
beijing,Nongzhanguan,72,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006417999993573176
beijing,Nongzhanguan,72,3,origin_week,20376,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006560000001627486
beijing,Nongzhanguan,72,3,origin_week,20544,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003634999993664678
beijing,Nongzhanguan,72,3,origin_week,20712,168,AP2,70,PAIRWISE_EXACT,4830,0,4830,0.23919419999947422
beijing,Nongzhanguan,72,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008510999996360624
beijing,Nongzhanguan,72,3,origin_week,21048,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005503000011231052
beijing,Nongzhanguan,72,3,origin_week,21216,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005564000002777902
beijing,Nongzhanguan,72,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005187999995541759
beijing,Nongzhanguan,72,3,origin_week,21552,168,AP2,72,PAIRWISE_INSUFFICIENT,4830,206,4830,0.22830529999919236
beijing,Nongzhanguan,72,3,origin_week,21720,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008682000006956514
beijing,Nongzhanguan,72,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007648999999219086
beijing,Nongzhanguan,72,3,origin_week,22056,168,AP2,58,PAIRWISE_EXACT,2928,0,2928,0.14262159999998403
beijing,Nongzhanguan,72,3,origin_week,22224,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005285999995976454
beijing,Nongzhanguan,72,3,origin_week,22392,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007554000003437977
beijing,Nongzhanguan,72,3,origin_week,22560,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005452999994304264
beijing,Nongzhanguan,72,3,origin_week,22728,168,AP2,68,PAIRWISE_EXACT,2383,0,2383,0.14190149999922141
beijing,Nongzhanguan,72,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005470999985845992
beijing,Nongzhanguan,72,3,origin_week,23064,168,AP2,6,PAIRWISE_EXACT,30,0,30,0.020854799999142415
beijing,Nongzhanguan,72,3,origin_week,23232,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004589000000123633
beijing,Nongzhanguan,72,3,origin_week,23400,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00032909999936237
beijing,Nongzhanguan,72,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006487999999080785
beijing,Nongzhanguan,72,3,origin_week,23736,168,AP2,28,PAIRWISE_INSUFFICIENT,417,518,439,0.05027369999879738
beijing,Nongzhanguan,72,3,origin_week,23904,168,AP2,7,PAIRWISE_EXACT,42,0,42,0.023828899998989073
beijing,Nongzhanguan,72,3,origin_week,24072,168,AP2,2,PAIRWISE_EXACT,2,0,2,0.02370630000041274
beijing,Nongzhanguan,72,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004003999983979156
beijing,Nongzhanguan,72,3,origin_week,24408,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003130000004603062
beijing,Nongzhanguan,72,3,origin_week,24576,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00028480000037234277
beijing,Nongzhanguan,72,3,origin_week,24744,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006326999991870252
beijing,Nongzhanguan,72,3,origin_week,24912,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00048779999997350387
beijing,Nongzhanguan,72,3,origin_week,25080,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00047479999921051785
beijing,Nongzhanguan,72,3,origin_week,25248,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004256000011082506
beijing,Nongzhanguan,72,3,origin_week,25416,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005086000001028879
beijing,Nongzhanguan,72,3,origin_week,25584,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005445999995572492
beijing,Nongzhanguan,72,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003211999992345227
beijing,Nongzhanguan,72,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00031069999931787606
beijing,Nongzhanguan,72,3,origin_week,26088,145,AP2,0,PAIRWISE_EXACT,0,0,0,0.0002867999992304249
beijing,Shunyi,24,3,annual,17520,8761,AP2,65,PAIRWISE_EXACT,955,0,955,0.06658000000061293
beijing,Shunyi,24,3,origin_week,17520,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006131999998615356
beijing,Shunyi,24,3,origin_week,17688,168,AP2,1,PAIRWISE_EXACT,0,0,0,0.01750240000001213
beijing,Shunyi,24,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006382999999914318
beijing,Shunyi,24,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004943999992974568
beijing,Shunyi,24,3,origin_week,18192,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004711999990831828
beijing,Shunyi,24,3,origin_week,18360,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005206000005273381
beijing,Shunyi,24,3,origin_week,18528,168,AP2,10,PAIRWISE_EXACT,90,0,90,0.023350999999820488
beijing,Shunyi,24,3,origin_week,18696,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005303999987518182
beijing,Shunyi,24,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000530100000105449
beijing,Shunyi,24,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003313999986858107
beijing,Shunyi,24,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000349899999491754
beijing,Shunyi,24,3,origin_week,19368,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00030340000012074597
beijing,Shunyi,24,3,origin_week,19536,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00035320000097271986
beijing,Shunyi,24,3,origin_week,19704,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004295999988244148
beijing,Shunyi,24,3,origin_week,19872,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005179999989195494
beijing,Shunyi,24,3,origin_week,20040,168,AP2,8,PAIRWISE_EXACT,56,0,56,0.021892699998716125
beijing,Shunyi,24,3,origin_week,20208,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006439999997382984
beijing,Shunyi,24,3,origin_week,20376,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006037999992258847
beijing,Shunyi,24,3,origin_week,20544,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004148999996687053
beijing,Shunyi,24,3,origin_week,20712,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00032139999893843196
beijing,Shunyi,24,3,origin_week,20880,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003235000003769528
beijing,Shunyi,24,3,origin_week,21048,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0002961999998660758
beijing,Shunyi,24,3,origin_week,21216,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003899000003002584
beijing,Shunyi,24,3,origin_week,21384,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005433999995148042
beijing,Shunyi,24,3,origin_week,21552,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004513000003498746
beijing,Shunyi,24,3,origin_week,21720,168,AP2,22,PAIRWISE_EXACT,462,0,462,0.04193880000093486
beijing,Shunyi,24,3,origin_week,21888,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005901999993511708
beijing,Shunyi,24,3,origin_week,22056,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007124999992811354
beijing,Shunyi,24,3,origin_week,22224,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004910999996354803
beijing,Shunyi,24,3,origin_week,22392,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006238999994820915
beijing,Shunyi,24,3,origin_week,22560,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005801000006613322
beijing,Shunyi,24,3,origin_week,22728,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00037659999907191377
beijing,Shunyi,24,3,origin_week,22896,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00031119999948714394
beijing,Shunyi,24,3,origin_week,23064,168,AP2,2,PAIRWISE_EXACT,2,0,2,0.01917959999991581
beijing,Shunyi,24,3,origin_week,23232,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00036410000029718503
beijing,Shunyi,24,3,origin_week,23400,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00038330000097630545
beijing,Shunyi,24,3,origin_week,23568,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003065999990212731
beijing,Shunyi,24,3,origin_week,23736,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00030869999864080455
beijing,Shunyi,24,3,origin_week,23904,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006160000011732336
beijing,Shunyi,24,3,origin_week,24072,168,AP2,3,PAIRWISE_EXACT,3,0,3,0.018343599998843274
beijing,Shunyi,24,3,origin_week,24240,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003719000014825724
beijing,Shunyi,24,3,origin_week,24408,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000465299999632407
beijing,Shunyi,24,3,origin_week,24576,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000493800000185729
beijing,Shunyi,24,3,origin_week,24744,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00043089999962830916
beijing,Shunyi,24,3,origin_week,24912,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006560000001627486
beijing,Shunyi,24,3,origin_week,25080,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006560999991052086
beijing,Shunyi,24,3,origin_week,25248,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00046750000001338776
beijing,Shunyi,24,3,origin_week,25416,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007081000003381632
beijing,Shunyi,24,3,origin_week,25584,168,AP2,19,PAIRWISE_EXACT,342,0,342,0.031472800001211
beijing,Shunyi,24,3,origin_week,25752,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.000368200000593788
beijing,Shunyi,24,3,origin_week,25920,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00028369999927235767
beijing,Shunyi,24,3,origin_week,26088,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0006840999994892627
beijing,Shunyi,24,3,origin_week,26256,25,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005602000001090346
beijing,Shunyi,72,3,annual,17520,8713,AP2,92,PAIRWISE_EXACT,5175,0,5175,0.2263333999999304
beijing,Shunyi,72,3,origin_week,17520,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0023956000004545785
beijing,Shunyi,72,3,origin_week,17688,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003684999992401572
beijing,Shunyi,72,3,origin_week,17856,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008180999993783189
beijing,Shunyi,72,3,origin_week,18024,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0008222000014939113
beijing,Shunyi,72,3,origin_week,18192,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.00037990000055287965
beijing,Shunyi,72,3,origin_week,18360,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0005607000002783025
beijing,Shunyi,72,3,origin_week,18528,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0007941999992908677
beijing,Shunyi,72,3,origin_week,18696,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0004810999998881016
beijing,Shunyi,72,3,origin_week,18864,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0010199999996984843
beijing,Shunyi,72,3,origin_week,19032,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0003307999995740829
beijing,Shunyi,72,3,origin_week,19200,168,AP2,0,PAIRWISE_EXACT,0,0,0,0.0002944999996543629
