dataset,series,K,L,scope,origin_start,N,phase,model_A,model_B,ambiguous_labels,geometry_status,independent_lower,implication_lower,DP_lower,cover_LP_lower,cover_LP_lower_rounds,cover_LP_lower_max_violation,cover_LP_lower_primal_dual_gap_per_N,cover_LP_lower_fractionality,cover_ILP_lower,cover_ILP_lower_rounds,cover_ILP_lower_max_violation,cover_ILP_lower_primal_dual_gap_per_N,cover_ILP_lower_fractionality,independent_upper,implication_upper,DP_upper,cover_LP_upper,cover_LP_upper_rounds,cover_LP_upper_max_violation,cover_LP_upper_primal_dual_gap_per_N,cover_LP_upper_fractionality,cover_ILP_upper,cover_ILP_upper_rounds,cover_ILP_upper_max_violation,cover_ILP_upper_primal_dual_gap_per_N,cover_ILP_upper_fractionality,independent_direction,implication_direction,cover_LP_direction,cover_ILP_direction,DP_direction,cover_LP_width_gap,cover_LP_endpoint_gap,implication_width_gap,cover_ILP_DP_max_error
beijing,Wanliu,72,3,origin_week,23400,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0008408936425679974,0.000840893642548,0.0008408936425679974,0.0008408936425679974,,,,,0.0008408936425679974,,,,,0.0008408936425679974,0.0008408936425879,0.0008408936425679974,0.0008408936425679974,,,,,0.0008408936425679974,,,,,B,B,B,B,B,0.0,0.0,3.9899940990073546e-14,0.0
beijing,Wanliu,72,3,origin_week,23400,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.002823004393264431,-0.0028230043932844,-0.002823004393264431,-0.002823004393264431,,,,,-0.002823004393264431,,,,,-0.002823004393264431,-0.0028230043932444,-0.002823004393264431,-0.002823004393264431,,,,,-0.002823004393264431,,,,,A,A,A,A,A,0.0,0.0,3.999968758994221e-14,0.0
beijing,Wanliu,72,3,origin_week,23568,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.0054905850052966625,0.0054905850052766,0.0054905850052966625,0.0054905850052966625,,,,,0.0054905850052966625,,,,,0.0054905850052966625,0.0054905850053166,0.0054905850052966625,0.0054905850052966625,,,,,0.0054905850052966625,,,,,B,B,B,B,B,0.0,0.0,3.999925390907322e-14,0.0
beijing,Wanliu,72,3,origin_week,23568,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.00480017520973771,0.0048001752097177,0.00480017520973771,0.00480017520973771,,,,,0.00480017520973771,,,,,0.00480017520973771,0.0048001752097577,0.00480017520973771,0.00480017520973771,,,,,0.00480017520973771,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,23568,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0006904097955589524,-0.0006904097955789,-0.0006904097955589524,-0.0006904097955589524,,,,,-0.0006904097955589524,,,,,-0.0006904097955589524,-0.0006904097955389,-0.0006904097955589524,-0.0006904097955589524,,,,,-0.0006904097955589524,,,,,A,A,A,A,A,0.0,0.0,4.000001285059396e-14,0.0
beijing,Wanliu,72,3,origin_week,23736,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.010888615643539103,-0.010888615643559,-0.010888615643539103,-0.010888615643539103,,,,,-0.010888615643539103,,,,,-0.010888615643539103,-0.0108886156435191,-0.010888615643539103,-0.010888615643539103,,,,,-0.010888615643539103,,,,,A,A,A,A,A,0.0,0.0,3.990037467094254e-14,0.0
beijing,Wanliu,72,3,origin_week,23736,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.003782698150966072,-0.003782698150986,-0.003782698150966072,-0.003782698150966072,,,,,-0.003782698150966072,,,,,-0.003782698150966072,-0.003782698150946,-0.003782698150966072,-0.003782698150966072,,,,,-0.003782698150966072,,,,,A,A,A,A,A,0.0,0.0,3.999968758994221e-14,0.0
beijing,Wanliu,72,3,origin_week,23736,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.007105917492573032,0.007105917492553,0.007105917492573032,0.007105917492573032,,,,,0.007105917492573032,,,,,0.007105917492573032,0.007105917492593,0.007105917492573032,0.007105917492573032,,,,,0.007105917492573032,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,23904,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.0008167018026857892,0.0008167018026657,0.0008167018026857892,0.0008167018026857892,,,,,0.0008167018026857892,,,,,0.0008167018026857892,0.0008167018027057,0.0008167018026857892,0.0008167018026857892,,,,,0.0008167018026857892,,,,,B,B,B,B,B,0.0,0.0,3.999990443037671e-14,0.0
beijing,Wanliu,72,3,origin_week,23904,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.004196962561699337,-0.0041969625617193,-0.004196962561699337,-0.004196962561699337,,,,,-0.004196962561699337,,,,,-0.004196962561699337,-0.0041969625616793,-0.004196962561699337,-0.004196962561699337,,,,,-0.004196962561699337,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,23904,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.005013664364385126,-0.0050136643644051,-0.005013664364385126,-0.005013664364385126,,,,,-0.005013664364385126,,,,,-0.005013664364385126,-0.0050136643643651,-0.005013664364385126,-0.005013664364385126,,,,,-0.005013664364385126,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,24072,168,AP2,constant,logistic,1,PAIRWISE_EXACT,0.00249189933537143,0.0024918993353514,0.0024918993353714117,0.00249189933537143,1.0,0.0,0.0,0.0,0.00249189933537143,1.0,0.0,0.0,0.0,0.003418930534737385,0.0034189305347573,0.003418930534737365,0.003418930534737385,1.0,0.0,0.0,0.0,0.003418930534737385,1.0,0.0,0.0,0.0,B,B,B,B,B,1.734723475976807e-18,1.9949319973733282e-17,3.9946344843055925e-14,1.9949319973733282e-17
beijing,Wanliu,72,3,origin_week,24072,168,AP2,constant,hist_gradient_boosting,1,PAIRWISE_EXACT,-0.05359147221284152,-0.0535914722128615,-0.05359147221284158,-0.05359147221284152,1.0,0.0,0.0,0.0,-0.05359147221284152,1.0,0.0,0.0,0.0,-0.05294222189001045,-0.0529422218899904,-0.05294222189001051,-0.05294222189001045,1.0,0.0,0.0,0.0,-0.05294222189001045,1.0,0.0,0.0,0.0,A,A,A,A,A,0.0,5.551115123125783e-17,4.00304789316408e-14,5.551115123125783e-17
beijing,Wanliu,72,3,origin_week,24072,168,AP2,logistic,hist_gradient_boosting,1,PAIRWISE_EXACT,-0.05636115242474783,-0.0563611524247678,-0.05636115242474784,-0.05636115242474783,1.0,0.0,0.0,0.0,-0.05636115242474783,1.0,0.0,0.0,0.0,-0.05608337154821295,-0.0560833715481929,-0.056083371548213,-0.05608337154821295,1.0,0.0,0.0,0.0,-0.05608337154821295,1.0,0.0,0.0,0.0,A,A,A,A,A,4.85722573273506e-17,5.551115123125783e-17,4.0065173401160337e-14,5.551115123125783e-17
beijing,Wanliu,72,3,origin_week,24240,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.005110217196922588,0.0051102171969025,0.005110217196922588,0.005110217196922588,,,,,0.005110217196922588,,,,,0.005110217196922588,0.0051102171969425,0.005110217196922588,0.005110217196922588,,,,,0.005110217196922588,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,24240,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.004252734611531775,0.0042527346115117,0.004252734611531775,0.004252734611531775,,,,,0.004252734611531775,,,,,0.004252734611531775,0.0042527346115517,0.004252734611531775,0.004252734611531775,,,,,0.004252734611531775,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,24240,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0008574825853908126,-0.0008574825854108,-0.0008574825853908126,-0.0008574825853908126,,,,,-0.0008574825853908126,,,,,-0.0008574825853908126,-0.0008574825853708,-0.0008574825853908126,-0.0008574825853908126,,,,,-0.0008574825853908126,,,,,A,A,A,A,A,0.0,0.0,4.000001285059396e-14,0.0
beijing,Wanliu,72,3,origin_week,24408,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.0009471822627273334,0.0009471822627073,0.0009471822627273334,0.0009471822627273334,,,,,0.0009471822627273334,,,,,0.0009471822627273334,0.0009471822627473,0.0009471822627273334,0.0009471822627273334,,,,,0.0009471822627273334,,,,,B,B,B,B,B,0.0,0.0,4.000001285059396e-14,0.0
beijing,Wanliu,72,3,origin_week,24408,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.001073163375519271,0.0010731633754992,0.001073163375519271,0.001073163375519271,,,,,0.001073163375519271,,,,,0.001073163375519271,0.0010731633755392,0.001073163375519271,0.001073163375519271,,,,,0.001073163375519271,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,24408,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0001259811127919377,0.0001259811127719,0.0001259811127919377,0.0001259811127919377,,,,,0.0001259811127919377,,,,,0.0001259811127919377,0.0001259811128119,0.0001259811127919377,0.0001259811127919377,,,,,0.0001259811127919377,,,,,B,B,B,B,B,0.0,0.0,4.000001285059396e-14,0.0
beijing,Wanliu,72,3,origin_week,24576,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.00516052324034134,0.0051605232403213,0.00516052324034134,0.00516052324034134,,,,,0.00516052324034134,,,,,0.00516052324034134,0.0051605232403613,0.00516052324034134,0.00516052324034134,,,,,0.00516052324034134,,,,,B,B,B,B,B,0.0,0.0,3.999925390907322e-14,0.0
beijing,Wanliu,72,3,origin_week,24576,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.005152416213114338,0.0051524162130943,0.005152416213114338,0.005152416213114338,,,,,0.005152416213114338,,,,,0.005152416213114338,0.0051524162131343,0.005152416213114338,0.005152416213114338,,,,,0.005152416213114338,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,24576,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-8.10702722700166e-06,-8.107027246999016e-06,-8.10702722700166e-06,-8.10702722700166e-06,,,,,-8.10702722700166e-06,,,,,-8.10702722700166e-06,-8.10702720700166e-06,-8.10702722700166e-06,-8.10702722700166e-06,,,,,-8.10702722700166e-06,,,,,A,A,A,A,A,0.0,0.0,3.999735655527137e-14,0.0
beijing,Wanliu,72,3,origin_week,24744,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.0037689781400996516,0.0037689781400796,0.0037689781400996516,0.0037689781400996516,,,,,0.0037689781400996516,,,,,0.0037689781400996516,0.0037689781401196,0.0037689781400996516,0.0037689781400996516,,,,,0.0037689781400996516,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,24744,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.044485259286139875,-0.0444852592861598,-0.044485259286139875,-0.044485259286139875,,,,,-0.044485259286139875,,,,,-0.044485259286139875,-0.0444852592861199,-0.044485259286139875,-0.044485259286139875,,,,,-0.044485259286139875,,,,,A,A,A,A,A,0.0,0.0,3.990557884137047e-14,0.0
beijing,Wanliu,72,3,origin_week,24744,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.04825423742623952,-0.0482542374262594,-0.04825423742623952,-0.04825423742623952,,,,,-0.04825423742623952,,,,,-0.04825423742623952,-0.0482542374262195,-0.04825423742623952,-0.04825423742623952,,,,,-0.04825423742623952,,,,,A,A,A,A,A,0.0,0.0,3.9898639947466563e-14,0.0
beijing,Wanliu,72,3,origin_week,24912,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.00033130092219904,0.000331300922179,0.00033130092219904,0.00033130092219904,,,,,0.00033130092219904,,,,,0.00033130092219904,0.000331300922219,0.00033130092219904,0.00033130092219904,,,,,0.00033130092219904,,,,,B,B,B,B,B,0.0,0.0,3.9999958640485334e-14,0.0
beijing,Wanliu,72,3,origin_week,24912,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0006554569667204748,-0.0006554569667404,-0.0006554569667204748,-0.0006554569667204748,,,,,-0.0006554569667204748,,,,,-0.0006554569667204748,-0.0006554569667004,-0.0006554569667204748,-0.0006554569667204748,,,,,-0.0006554569667204748,,,,,A,A,A,A,A,0.0,0.0,4.000001285059396e-14,0.0
beijing,Wanliu,72,3,origin_week,24912,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0009867578889195148,-0.0009867578889395,-0.0009867578889195148,-0.0009867578889195148,,,,,-0.0009867578889195148,,,,,-0.0009867578889195148,-0.0009867578888995,-0.0009867578889195148,-0.0009867578889195148,,,,,-0.0009867578889195148,,,,,A,A,A,A,A,0.0,0.0,3.999990443037671e-14,0.0
beijing,Wanliu,72,3,origin_week,25080,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.006017525437290069,-0.00601752543731,-0.006017525437290069,-0.006017525437290069,,,,,-0.006017525437290069,,,,,-0.006017525437290069,-0.00601752543727,-0.006017525437290069,-0.006017525437290069,,,,,-0.006017525437290069,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,25080,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.001184548004954401,-0.0011845480049743,-0.001184548004954401,-0.001184548004954401,,,,,-0.001184548004954401,,,,,-0.001184548004954401,-0.0011845480049344,-0.001184548004954401,-0.001184548004954401,,,,,-0.001184548004954401,,,,,A,A,A,A,A,0.0,0.0,3.9899940990073546e-14,0.0
beijing,Wanliu,72,3,origin_week,25080,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.00483297743233567,0.0048329774323156,0.00483297743233567,0.00483297743233567,,,,,0.00483297743233567,,,,,0.00483297743233567,0.0048329774323556,0.00483297743233567,0.00483297743233567,,,,,0.00483297743233567,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,25248,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.005052836555153882,-0.0050528365551738,-0.005052836555153882,-0.005052836555153882,,,,,-0.005052836555153882,,,,,-0.005052836555153882,-0.0050528365551338,-0.005052836555153882,-0.005052836555153882,,,,,-0.005052836555153882,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,25248,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0017299932734956293,-0.0017299932735156,-0.0017299932734956293,-0.0017299932734956293,,,,,-0.0017299932734956293,,,,,-0.0017299932734956293,-0.0017299932734756,-0.0017299932734956293,-0.0017299932734956293,,,,,-0.0017299932734956293,,,,,A,A,A,A,A,0.0,0.0,3.999990443037671e-14,0.0
beijing,Wanliu,72,3,origin_week,25248,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.0033228432816582534,0.0033228432816382,0.0033228432816582534,0.0033228432816582534,,,,,0.0033228432816582534,,,,,0.0033228432816582534,0.0033228432816782,0.0033228432816582534,0.0033228432816582534,,,,,0.0033228432816582534,,,,,B,B,B,B,B,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,25416,168,AP2,constant,logistic,0,PAIRWISE_EXACT,-0.0008029463343799676,-0.0008029463343999,-0.0008029463343799676,-0.0008029463343799676,,,,,-0.0008029463343799676,,,,,-0.0008029463343799676,-0.0008029463343599,-0.0008029463343799676,-0.0008029463343799676,,,,,-0.0008029463343799676,,,,,A,A,A,A,A,0.0,0.0,4.000001285059396e-14,0.0
beijing,Wanliu,72,3,origin_week,25416,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.004480134047455724,-0.0044801340474757,-0.004480134047455724,-0.004480134047455724,,,,,-0.004480134047455724,,,,,-0.004480134047455724,-0.0044801340474357,-0.004480134047455724,-0.004480134047455724,,,,,-0.004480134047455724,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,25416,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.003677187713075756,-0.0036771877130957,-0.003677187713075756,-0.003677187713075756,,,,,-0.003677187713075756,,,,,-0.003677187713075756,-0.0036771877130557,-0.003677187713075756,-0.003677187713075756,,,,,-0.003677187713075756,,,,,A,A,A,A,A,0.0,0.0,3.999968758994221e-14,0.0
beijing,Wanliu,72,3,origin_week,25584,168,AP2,constant,logistic,70,PAIRWISE_EXACT,-0.00886788411356679,-0.0020176101334272,-0.002017610133407254,-0.002017610133407259,1.0,0.0,0.0,0.0,-0.002017610133407259,1.0,0.0,-5.28677630773884e-18,0.0,0.015256952699568055,0.0084066787194285,0.008406678719408523,0.008406678719408523,1.0,0.0,3.96508223080413e-18,0.0,0.008406678719408523,1.0,0.0,0.0,0.0,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,5.204170427930421e-18,5.204170427930421e-18,3.992292607613024e-14,5.204170427930421e-18
beijing,Wanliu,72,3,origin_week,25584,168,AP2,constant,hist_gradient_boosting,70,PAIRWISE_EXACT,-0.00900594381897494,0.0015896046470677,0.0015896046470877205,0.0015896046470877574,1.0,0.0,2.114710523095536e-17,0.0,0.001589604647087747,1.0,0.0,-5.28677630773884e-18,0.0,0.0557739830653911,0.0451784345993484,0.045178434599328444,0.04517843459932842,1.0,0.0,3.96508223080413e-18,0.0,0.04517843459932842,1.0,0.0,0.0,0.0,UNRESOLVED,B,B,B,B,-6.938893903907228e-17,-2.7755575615628914e-17,3.997496778040954e-14,2.7755575615628914e-17
beijing,Wanliu,72,3,origin_week,25584,168,AP2,logistic,hist_gradient_boosting,70,PAIRWISE_EXACT,-0.004610467905136491,0.0036072147804749,0.0036072147804950723,0.0036072147804950194,1.0,0.0,5.28677630773884e-18,0.0,0.0036072147804950085,1.0,0.0,-5.28677630773884e-18,0.0,0.0449894385655514,0.0367717558799398,0.03677175587991996,0.0367717558799199,1.0,0.0,0.0,0.0,0.0367717558799199,1.0,0.0,0.0,0.0,UNRESOLVED,B,B,B,B,-1.3877787807814457e-17,5.2909066017292616e-17,4.000966224992908e-14,6.375108774214766e-17
beijing,Wanliu,72,3,origin_week,25752,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.0071842516184708076,0.0071842516184508,0.0071842516184708076,0.0071842516184708076,,,,,0.0071842516184708076,,,,,0.0071842516184708076,0.0071842516184907,0.0071842516184708076,0.0071842516184708076,,,,,0.0071842516184708076,,,,,B,B,B,B,B,0.0,0.0,3.989950730920455e-14,0.0
beijing,Wanliu,72,3,origin_week,25752,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.001438411738840772,-0.0014384117388607,-0.001438411738840772,-0.001438411738840772,,,,,-0.001438411738840772,,,,,-0.001438411738840772,-0.0014384117388207,-0.001438411738840772,-0.001438411738840772,,,,,-0.001438411738840772,,,,,A,A,A,A,A,0.0,0.0,3.999990443037671e-14,0.0
beijing,Wanliu,72,3,origin_week,25752,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.008622663357311579,-0.0086226633573315,-0.008622663357311579,-0.008622663357311579,,,,,-0.008622663357311579,,,,,-0.008622663357311579,-0.0086226633572915,-0.008622663357311579,-0.008622663357311579,,,,,-0.008622663357311579,,,,,A,A,A,A,A,0.0,0.0,4.0000988632549195e-14,0.0
beijing,Wanliu,72,3,origin_week,25920,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.022842917410535006,0.022842917410515,0.022842917410535006,0.022842917410535006,,,,,0.022842917410535006,,,,,0.022842917410535006,0.022842917410555,0.022842917410535006,0.022842917410535006,,,,,0.022842917410535006,,,,,B,B,B,B,B,0.0,0.0,3.999925390907322e-14,0.0
beijing,Wanliu,72,3,origin_week,25920,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.005099960490928425,-0.0050999604909484,-0.005099960490928425,-0.005099960490928425,,,,,-0.005099960490928425,,,,,-0.005099960490928425,-0.0050999604909084,-0.005099960490928425,-0.005099960490928425,,,,,-0.005099960490928425,,,,,A,A,A,A,A,0.0,0.0,4.0000121270811206e-14,0.0
beijing,Wanliu,72,3,origin_week,25920,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.027942877901463426,-0.0279428779014834,-0.027942877901463426,-0.027942877901463426,,,,,-0.027942877901463426,,,,,-0.027942877901463426,-0.0279428779014434,-0.027942877901463426,-0.027942877901463426,,,,,-0.027942877901463426,,,,,A,A,A,A,A,0.0,0.0,3.999925390907322e-14,0.0
beijing,Wanliu,72,3,origin_week,26088,145,AP2,constant,logistic,0,PAIRWISE_EXACT,0.001064220028235625,0.0010642200282156,0.001064220028235625,0.001064220028235625,,,,,0.001064220028235625,,,,,0.001064220028235625,0.0010642200282556,0.001064220028235625,0.001064220028235625,,,,,0.001064220028235625,,,,,B,B,B,B,B,0.0,0.0,3.999990443037671e-14,0.0
beijing,Wanliu,72,3,origin_week,26088,145,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.13341072448081925,0.1334107244807992,0.13341072448081925,0.13341072448081925,,,,,0.13341072448081925,,,,,0.13341072448081925,0.1334107244808392,0.13341072448081925,0.13341072448081925,,,,,0.13341072448081925,,,,,B,B,B,B,B,0.0,0.0,4.0023540037736893e-14,0.0
beijing,Wanliu,72,3,origin_week,26088,145,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,0.1323465044525836,0.1323465044525636,0.1323465044525836,0.1323465044525836,,,,,0.1323465044525836,,,,,0.1323465044525836,0.1323465044526036,0.1323465044525836,0.1323465044525836,,,,,0.1323465044525836,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Wanshouxigong,24,3,annual,17520,8761,AP2,constant,logistic,232,PAIRWISE_INSUFFICIENT,0.07705854422881989,0.0779561043242554,0.07797424881573223,0.07797424881573241,2.0,0.0,0.0,0.0,0.07797424881573241,1.0,0.0,1.6220585224520037e-18,0.0,0.08642070445525055,0.0852681487021656,0.08526814870214539,0.08526814870214568,1.0,0.0,0.0,0.0,0.08526814870214568,1.0,0.0,0.0,0.0,B,B,B,B,B,1.1102230246251565e-16,2.914335439641036e-16,1.814449149704911e-05,2.914335439641036e-16
beijing,Wanshouxigong,24,3,annual,17520,8761,AP2,constant,hist_gradient_boosting,232,PAIRWISE_INSUFFICIENT,0.08365849478032085,0.0845930852250653,0.0845930852250855,0.08459308522508534,1.0,0.0,1.6220585224520037e-18,0.0,0.08459308522508534,1.0,0.0,-1.6220585224520037e-18,0.0,0.09550836668465582,0.094404782928222,0.09440478292820229,0.09440478292820204,1.0,0.0,4.0551463061300093e-19,0.0,0.09440478292820204,1.0,0.0,0.0,0.0,B,B,B,B,B,-8.326672684688674e-17,1.6653345369377348e-16,3.992639552308219e-14,2.498001805406602e-16
beijing,Wanshouxigong,24,3,annual,17520,8761,AP2,logistic,hist_gradient_boosting,232,PAIRWISE_INSUFFICIENT,0.005135127301571542,0.0055579089958103,0.005557908995830457,0.005557908995830358,1.0,0.0,0.0,0.0,0.005557908995830358,1.0,0.0,8.110292612260019e-19,0.0,0.010552485479334704,0.0101188205583153,0.010118820558295527,0.010118820558295383,1.0,0.0,0.0,0.0,0.010118820558295381,1.0,0.0,0.0,0.0,B,B,B,B,B,-4.5102810375396984e-17,9.8879238130678e-17,3.9930732331772134e-14,1.457167719820518e-16
beijing,Wanshouxigong,24,3,origin_week,17520,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.08262085513415193,0.0826208551341319,0.08262085513415193,0.08262085513415193,,,,,0.08262085513415193,,,,,0.08262085513415193,0.0826208551341719,0.08262085513415193,0.08262085513415193,,,,,0.08262085513415193,,,,,B,B,B,B,B,0.0,0.0,4.000966224992908e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17520,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.04263438003541909,0.042634380035399,0.04263438003541909,0.04263438003541909,,,,,0.04263438003541909,,,,,0.04263438003541909,0.042634380035439,0.04263438003541909,0.04263438003541909,,,,,0.04263438003541909,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17520,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.039986475098732856,-0.0399864750987528,-0.039986475098732856,-0.039986475098732856,,,,,-0.039986475098732856,,,,,-0.039986475098732856,-0.0399864750987128,-0.039986475098732856,-0.039986475098732856,,,,,-0.039986475098732856,,,,,A,A,A,A,A,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17688,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.07665924298658407,0.076659242986564,0.07665924298658407,0.07665924298658407,,,,,0.07665924298658407,,,,,0.07665924298658407,0.076659242986604,0.07665924298658407,0.07665924298658407,,,,,0.07665924298658407,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17688,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.07336355436217701,0.073363554362157,0.07336355436217701,0.07336355436217701,,,,,0.07336355436217701,,,,,0.07336355436217701,0.073363554362197,0.07336355436217701,0.07336355436217701,,,,,0.07336355436217701,,,,,B,B,B,B,B,0.0,0.0,4.000966224992908e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17688,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-0.0032956886244070553,-0.003295688624427,-0.0032956886244070553,-0.0032956886244070553,,,,,-0.0032956886244070553,,,,,-0.0032956886244070553,-0.003295688624387,-0.0032956886244070553,-0.0032956886244070553,,,,,-0.0032956886244070553,,,,,A,A,A,A,A,0.0,0.0,3.999968758994221e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17856,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.04535191450177892,0.0453519145017589,0.04535191450177892,0.04535191450177892,,,,,0.04535191450177892,,,,,0.04535191450177892,0.0453519145017988,0.04535191450177892,0.04535191450177892,,,,,0.04535191450177892,,,,,B,B,B,B,B,0.0,0.0,3.9898639947466563e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17856,168,AP2,constant,hist_gradient_boosting,0,PAIRWISE_EXACT,0.04534159104281021,0.0453415910427902,0.04534159104281021,0.04534159104281021,,,,,0.04534159104281021,,,,,0.04534159104281021,0.0453415910428302,0.04534159104281021,0.04534159104281021,,,,,0.04534159104281021,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,17856,168,AP2,logistic,hist_gradient_boosting,0,PAIRWISE_EXACT,-1.0323458968707694e-05,-1.0323458988707694e-05,-1.0323458968707694e-05,-1.0323458968707694e-05,,,,,-1.0323458968707694e-05,,,,,-1.0323458968707694e-05,-1.0323458948709512e-05,-1.0323458968707694e-05,-1.0323458968707694e-05,,,,,-1.0323458968707694e-05,,,,,A,A,A,A,A,0.0,0.0,3.9998181565361994e-14,0.0
beijing,Wanshouxigong,24,3,origin_week,18024,168,AP2,constant,logistic,0,PAIRWISE_EXACT,0.055041860373353756,0.0550418603733337,0.055041860373353756,0.055041860373353756,,,,,0.055041860373353756,,,,,0.055041860373353756,0.0550418603733737,0.055041860373353756,0.055041860373353756,,,,,0.055041860373353756,,,,,B,B,B,B,B,0.0,0.0,3.9995784462121264e-14,0.0
